UUID,FILE,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,VOCAB_LABEL,VOCAB_TEMPORAL_BOUNDS,LAT,LNG,PLACE_TYPE,VERIFICATION_STATUS,TAGS,COMMENTS
6b3b93b2-f949-4eda-be8c-78fd6f27e0a9,[176-375] Lincolnshire Inquest UTF8.txt,Alexander Hermod,char-offset:709,PERSON,,,,,,,,,
bb48e869-e38d-41c0-b5e3-904c2f1ad184,[176-375] Lincolnshire Inquest UTF8.txt,Bicker,char-offset:729,PLACE,,,,,,,NOT_IDENTIFIABLE,,
9ce78cf6-e24e-4c42-a413-287b56dd4acd,[176-375] Lincolnshire Inquest UTF8.txt,Edward III,char-offset:741,PERSON,,,,,,,,,
49f7a13c-ac85-4678-8346-ed9f4d93be68,[176-375] Lincolnshire Inquest UTF8.txt,Thomas Alliche,char-offset:788,PERSON,,,,,,,,,
5dd8bd30-e2b8-4de5-954b-f02ec0d3195f,[176-375] Lincolnshire Inquest UTF8.txt,Bicker,char-offset:806,PLACE,,,,,,,NOT_IDENTIFIABLE,,
5e9dc6d8-0aca-4d9c-9c54-dcbfe82f6f15,[176-375] Lincolnshire Inquest UTF8.txt,"179 The same Alexander in the same year at Bicker feloniously killed Agnes, servant of the same Thomas.",char-offset:854,EVENT,,,,,,,,,
482ffcdf-130b-4814-8507-3212a438abb6,[176-375] Lincolnshire Inquest UTF8.txt,Alexander,char-offset:867,PERSON,,,,,,,,,
2392d28f-0bba-41e1-9733-db9aca64455c,[176-375] Lincolnshire Inquest UTF8.txt,Bicker,char-offset:897,PLACE,,,,,,,NOT_IDENTIFIABLE,,
889d0188-34ae-4f0b-817c-a832fb93f9d0,[176-375] Lincolnshire Inquest UTF8.txt,Agnes,char-offset:923,PERSON,,,,,,,,,
c6f761d3-3e71-4723-8579-365eceac6c94,[176-375] Lincolnshire Inquest UTF8.txt,Thomas,char-offset:950,PERSON,,,,,,,,,
fa793a79-a34c-4bca-b596-30340f11be57,[176-375] Lincolnshire Inquest UTF8.txt,"180 Thomas son of William son of Thomas de Skeldyk of Kirton [near Boston] on 27 April 1340 came to Sutterton and with force and arms took, raped and abducted Margaret wife of John son of Hugh de Fiskemere of Sutterton against her will, and also stole goods and chattels (100s). [See 212 and 1198 below.]",char-offset:958,EVENT,,,,,,,,,
88499648-bcc9-4d6d-8d9a-19f0e077dfa2,[176-375] Lincolnshire Inquest UTF8.txt,Thomas son of William son of Thomas de Skeldyk,char-offset:962,PERSON,,,,,,,,,
20bff612-4320-4625-bcba-1b079513329e,[176-375] Lincolnshire Inquest UTF8.txt,Kirton [near Boston],char-offset:1012,PLACE,,,,,,,UNVERIFIED,,
8e7a4592-2e8a-4c84-a675-d88df47f7d06,[176-375] Lincolnshire Inquest UTF8.txt,Sutterton,char-offset:1058,PLACE,,,,,,,UNVERIFIED,,
c5f8a66c-32e8-41cf-bb60-caba5245d672,[176-375] Lincolnshire Inquest UTF8.txt,Margaret,char-offset:1117,PERSON,,,,,,,,,
8cb23324-eb11-4242-8f12-177790444551,[176-375] Lincolnshire Inquest UTF8.txt,John son of Hugh de Fiskemere,char-offset:1134,PERSON,,,,,,,,,
d12134ce-c2f7-4a25-872f-c351d1e048ef,[176-375] Lincolnshire Inquest UTF8.txt,Sutterton,char-offset:1167,PLACE,,,,,,,UNVERIFIED,,
a4f69857-8410-4620-b610-28017d3ac322,[176-375] Lincolnshire Inquest UTF8.txt,"181 Randal, servant of John de Sancto Paulo, John nephew of Randal, John forester of Randal and Adam Cote of Burwell on 20 Nov. 1340 came to Haugham and with force and arms beat and maliciously maimed Robert Darcy, brother of Robert Darcy the nephew, knight.",char-offset:1263,EVENT,,,,,,,,,
a3fa78c6-0424-4e55-b975-36021f6c301e,[176-375] Lincolnshire Inquest UTF8.txt,Randal,char-offset:1267,PERSON,,,,,,,,,
6ef374a5-d59b-48d0-8671-a2729d79ec4f,[176-375] Lincolnshire Inquest UTF8.txt,John de Sancto Paulo,char-offset:1286,PERSON,,,,,,,,,
14c2d8d9-7b34-498d-bef3-38509a65988d,[176-375] Lincolnshire Inquest UTF8.txt,John,char-offset:1308,PERSON,,,,,,,,,
413fa703-ce20-495c-b3fa-18ec4555870f,[176-375] Lincolnshire Inquest UTF8.txt,Randal,char-offset:1323,PERSON,,,,,,,,,
c0364581-c661-4ca6-9d56-4409fecc5eb6,[176-375] Lincolnshire Inquest UTF8.txt,John,char-offset:1331,PERSON,,,,,,,,,
cfe83b81-fe74-4ef2-b9e5-89cd32951511,[176-375] Lincolnshire Inquest UTF8.txt,Randal,char-offset:1348,PERSON,,,,,,,,,
06a6abec-e7fe-470a-ac90-0fd46b20ecad,[176-375] Lincolnshire Inquest UTF8.txt,Adam Cote,char-offset:1359,PERSON,,,,,,,,,
8154d022-6e49-49f7-9d87-6f147c6734ca,[176-375] Lincolnshire Inquest UTF8.txt,Burwell,char-offset:1372,PLACE,http://sws.geonames.org/2654194,Burwell,,53.29305,0.03463,,VERIFIED,,
dbcef3a8-5d19-4008-8b32-8f98e8b01c31,[176-375] Lincolnshire Inquest UTF8.txt,Haugham,char-offset:1404,PLACE,,,,,,,UNVERIFIED,,
bf4a2082-7dd4-4330-90a2-2e4c4b39d849,[176-375] Lincolnshire Inquest UTF8.txt,Robert Darcy,char-offset:1464,PERSON,,,,,,,,,
5185b6f8-44a0-4a97-a7d7-9f2fe356e224,[176-375] Lincolnshire Inquest UTF8.txt,Robert Darcy,char-offset:1489,PERSON,,,,,,,,,
42f4b42c-6ad7-4372-859b-ce00766c28c2,[176-375] Lincolnshire Inquest UTF8.txt,182 Richard son of William Fraunceys of Tathwell and Stephen Palle on 22 July 1340 at Keddington feloniously killed Geoffrey Acclum. [See 1199 below.],char-offset:1522,EVENT,,,,,,,,,
a3f04256-49d1-4b98-98b1-f11e87c71d29,[176-375] Lincolnshire Inquest UTF8.txt,Richard,char-offset:1526,PERSON,,,,,,,,,
0bd8b8a1-d865-4ac9-94e7-1f55e477f6d9,[176-375] Lincolnshire Inquest UTF8.txt,William Fraunceys,char-offset:1541,PERSON,,,,,,,,,
b4cdd64b-270d-4ce8-9e23-3005f0fc5f43,[176-375] Lincolnshire Inquest UTF8.txt,Tathwell,char-offset:1562,PLACE,,,,,,,UNVERIFIED,,
b887c67f-d0d4-469e-ae98-0d1e9dccb0c8,[176-375] Lincolnshire Inquest UTF8.txt,Stephen Palle,char-offset:1575,PERSON,,,,,,,,,
6c4df41e-c785-493f-bd1c-076b4b78d2a3,[176-375] Lincolnshire Inquest UTF8.txt,Keddington,char-offset:1608,PLACE,,,,,,,UNVERIFIED,,
98b2c9ff-3ad0-4b68-9c82-9f296b7206f2,[176-375] Lincolnshire Inquest UTF8.txt,Geoffrey Acclum,char-offset:1638,PERSON,,,,,,,,,
3177e391-71ea-437b-9ead-2a4f44167441,[176-375] Lincolnshire Inquest UTF8.txt,"183 William del Watre of Barton upon Humber on 27 Aug. 1340 threatened Geoffrey Gykk of Barton upon Humber and took £10 from him against the peace. [See 59 above and 495, 551,552,855 and 1200 below.]",char-offset:1676,EVENT,,,,,,,,,
ca9f8cca-80b6-473d-9fa1-443c20be12ea,[176-375] Lincolnshire Inquest UTF8.txt,William del Watre,char-offset:1680,PERSON,,,,,,,,,
7e8b1230-2ea8-4024-85ae-e9a924cdeae7,[176-375] Lincolnshire Inquest UTF8.txt,Barton upon Humber,char-offset:1701,PLACE,http://sws.geonames.org/2656206,Barton upon Humber,,53.68004,-0.43765,,VERIFIED,,
f21f86d6-60ae-4a42-9016-540975aea47d,[176-375] Lincolnshire Inquest UTF8.txt,Geoffrey Gykk,char-offset:1747,PERSON,,,,,,,,,
5a5649e4-e4d8-403b-9976-dc17f4286e6e,[176-375] Lincolnshire Inquest UTF8.txt,Barton upon Humber,char-offset:1764,PLACE,http://sws.geonames.org/2656206,Barton upon Humber,,53.68004,-0.43765,,VERIFIED,,
78acfe56-9d9c-4544-9dc3-98259f01a5e4,[176-375] Lincolnshire Inquest UTF8.txt,"184 John son of Richard de Grymmesby of Lincoln, William de Thame, William Nowell, John Burell, John Dognek, Adam Ermyn, Alan Bakster and John atte Loft in 1 Edward III at Lincoln with force and arms rescued Stephen de Cliveland of Lincoln, who had been taken for a trespass committed against the king’s men in the presence of the king, from the king’s marshal and led him away to the king’s scandal and against the peace. [See 856 and 1113 below.]",char-offset:1876,EVENT,,,,,,,,,
f6bf34be-5e33-4782-bbe9-c081065251fa,[176-375] Lincolnshire Inquest UTF8.txt,John,char-offset:1880,PERSON,,,,,,,,,
c06a2416-3e88-4c3c-a3f2-08a53610a92e,[176-375] Lincolnshire Inquest UTF8.txt,Richard de Grymmesby,char-offset:1892,PERSON,,,,,,,,,
72e1132e-47e2-48f1-a195-dec371fdeac5,[176-375] Lincolnshire Inquest UTF8.txt,Lincoln,char-offset:1916,PLACE,http://sws.geonames.org/2644487,Lincoln,,53.22683,-0.53792,,VERIFIED,,
53caf493-0ee9-4de3-9912-cc0d3186c864,[176-375] Lincolnshire Inquest UTF8.txt,William de Thame,char-offset:1925,PERSON,,,,,,,,,
e64b5915-66d0-43b8-9d93-369021d65709,[176-375] Lincolnshire Inquest UTF8.txt,William Nowell,char-offset:1943,PERSON,,,,,,,,,
87e09458-ac30-43c3-8469-6f5771230f28,[176-375] Lincolnshire Inquest UTF8.txt,John Burell,char-offset:1959,PERSON,,,,,,,,,
dc91d352-d006-440e-9543-cda1f09b4373,[176-375] Lincolnshire Inquest UTF8.txt,John Dognek,char-offset:1972,PERSON,,,,,,,,,
5155e0b7-6469-4489-a905-9c4b0d68d47b,[176-375] Lincolnshire Inquest UTF8.txt,Adam Ermyn,char-offset:1985,PERSON,,,,,,,,,
f1a6b6bb-e401-4651-be5b-2cab4acd8d57,[176-375] Lincolnshire Inquest UTF8.txt,Alan Bakster,char-offset:1997,PERSON,,,,,,,,,
c97ac56f-d3a7-401a-96fc-2ca5d87ebb5b,[176-375] Lincolnshire Inquest UTF8.txt,John atte Loft,char-offset:2014,PERSON,,,,,,,,,
ada7c0ad-3e36-402c-8f6d-1b464c26020b,[176-375] Lincolnshire Inquest UTF8.txt,Edward III,char-offset:2034,PERSON,,,,,,,,,
23c6bcea-312b-451e-a150-1df0e8169b15,[176-375] Lincolnshire Inquest UTF8.txt,Lincoln,char-offset:2048,PLACE,http://sws.geonames.org/2644487,Lincoln,,53.22683,-0.53792,,VERIFIED,,
7edf0d0f-253c-45f3-89cf-aa06b51d2308,[176-375] Lincolnshire Inquest UTF8.txt,Stephen de Cliveland,char-offset:2084,PERSON,,,,,,,,,
f003faff-76a9-4cd7-a8b1-e92c10b6c4e3,[176-375] Lincolnshire Inquest UTF8.txt,Lincoln,char-offset:2108,PLACE,http://sws.geonames.org/2644487,Lincoln,,53.22683,-0.53792,,VERIFIED,,
75986803-e9e5-4f9f-8986-5b00fefce11f,[176-375] Lincolnshire Inquest UTF8.txt,"185 Thomas de Dunstaple in 11 Edward III took 24 stones of cheese (6d a stone) from Thomas de Kele of Lincoln, fisherman, and 80 stones of cheese (6d a stone) from [Rose] Salter of Lincoln. [See 877 and 878 below.]",char-offset:2325,EVENT,,,,,,,,,
583e476e-c5dd-4397-84d9-d3264177732f,[176-375] Lincolnshire Inquest UTF8.txt,Thomas de Dunstaple,char-offset:2329,PERSON,,,,,,,,,
e66e8108-444e-4ac2-90ea-f35b804ab3c3,[176-375] Lincolnshire Inquest UTF8.txt,Edward III,char-offset:2355,PERSON,,,,,,,,,
0c48f9f4-9cc3-408c-a684-1665420c4e07,[176-375] Lincolnshire Inquest UTF8.txt,Thomas de Kele,char-offset:2409,PERSON,,,,,,,,,
98822d7a-2073-476f-a2ab-793e913ee3d6,[176-375] Lincolnshire Inquest UTF8.txt,Lincoln,char-offset:2427,PLACE,http://sws.geonames.org/2644487,Lincoln,,53.22683,-0.53792,,VERIFIED,,
97a7d2bf-db38-4a49-978a-89a895dc0024,[176-375] Lincolnshire Inquest UTF8.txt,[Rose] Salter of Lincoln,char-offset:2489,PERSON,,,,,,,,,
c1c45ecf-1ffc-46fc-a2ac-061379c5f30f,[176-375] Lincolnshire Inquest UTF8.txt,Lincoln,char-offset:2506,PLACE,http://sws.geonames.org/2644487,Lincoln,,53.22683,-0.53792,,VERIFIED,,
a9ec0e15-165a-4043-840f-ce23d9ca573b,[176-375] Lincolnshire Inquest UTF8.txt,"186 James Cayser of Newark transported wool across the sea. It is unknown in what boats or under whose name [the wool was sent], [James pardoned: see CPR 1343-1345, 186,25 July 1344.]",char-offset:2540,EVENT,,,,,,,,,
4587732c-2ffe-4b66-9b6b-0c457ed93ce4,[176-375] Lincolnshire Inquest UTF8.txt,James Cayser,char-offset:2544,PERSON,,,,,,,,,
3246695e-e49c-46d0-b540-f6a3cccf1ea2,[176-375] Lincolnshire Inquest UTF8.txt,Newark,char-offset:2560,PLACE,http://sws.geonames.org/5101798,Newark,,40.73566,-74.17237,,UNVERIFIED,,
7f64bbba-068c-4441-9904-8940de6b80b4,[176-375] Lincolnshire Inquest UTF8.txt,James,char-offset:2670,PERSON,,,,,,,,,
953ef7ad-a9bf-4824-b5d3-1d407b22e2d4,[176-375] Lincolnshire Inquest UTF8.txt,"187 Richard Fyndelove, John his brother and Henry de Thornton on 23 Dec. 1339 at Lincoln with force and arms beat Simon Beaumys and John, servant of Ralph de Waldegrave, against the peace. [See 858 and 1115 below.]",char-offset:2736,EVENT,,,,,,,,,
0cfb4cf6-0d2b-4429-a988-980481512c8a,[176-375] Lincolnshire Inquest UTF8.txt,Richard Fyndelove,char-offset:2740,PERSON,,,,,,,,,
34457a3e-3d18-4cbe-add2-00da51e34e3e,[176-375] Lincolnshire Inquest UTF8.txt,John,char-offset:2759,PERSON,,,,,,,,,
a5acf023-be80-4a59-8578-ea36d9d1dc14,[176-375] Lincolnshire Inquest UTF8.txt,Henry de Thornton,char-offset:2780,PERSON,,,,,,,,,
79d6147d-10ea-4724-ad60-6ed4236d9f76,[176-375] Lincolnshire Inquest UTF8.txt,Lincoln,char-offset:2817,PLACE,http://sws.geonames.org/2644487,Lincoln,,53.22683,-0.53792,,VERIFIED,,
151ad197-3065-4914-b717-74af502db634,[176-375] Lincolnshire Inquest UTF8.txt,Simon Beaumys,char-offset:2850,PERSON,,,,,,,,,
795c0726-6ac1-4ce8-9069-420f0df6f180,[176-375] Lincolnshire Inquest UTF8.txt,John,char-offset:2868,PERSON,,,,,,,,,
ad53c6cd-2d3e-4c33-955d-9b56c8d5a9b8,[176-375] Lincolnshire Inquest UTF8.txt,Ralph de Waldegrave,char-offset:2885,PERSON,,,,,,,,,
6c4a2e78-7fd5-41b4-acdf-29a23deef249,[176-375] Lincolnshire Inquest UTF8.txt,"188 Nicholas de Staunford and Herbert de Gresseby in 12 Edward III at Lincoln took 160 quarters 6 Vi bushels of wheat and malt from various inhabitants and did not pay for them, and also extorted £4 17s 4d.",char-offset:2951,EVENT,,,,,,,,,
71885855-c383-438c-a854-e82ed64d5257,[176-375] Lincolnshire Inquest UTF8.txt,Nicholas de Staunford,char-offset:2955,PERSON,,,,,,,,,
4af77f11-02f5-431e-af48-8b50e9749674,[176-375] Lincolnshire Inquest UTF8.txt,Herbert de Gresseby,char-offset:2981,PERSON,,,,,,,,,
6274ae27-bab0-4dcb-a00f-ea709435c671,[176-375] Lincolnshire Inquest UTF8.txt,Edward III,char-offset:3007,PERSON,,,,,,,,,
aa446ec1-ee71-480b-9ec9-8c9deed4e32f,[176-375] Lincolnshire Inquest UTF8.txt,Lincoln,char-offset:3021,PLACE,http://sws.geonames.org/2644487,Lincoln,,53.22683,-0.53792,,VERIFIED,,
b4c96035-bd24-4279-be1e-55a82fcd8e28,[176-375] Lincolnshire Inquest UTF8.txt,"189 John Legat, deputy of William de Dunstaple, in 12 Edward III at Lincoln took 5 quarters of wheat and 10 sacks from Richard, rector of Hemswell, and did not pay for them, and the king did not receive any of it. John also took 4 quarters of wheat from Eglentyne de Munby of Lincoln and at the same time took 1 quarter of wheat and 2 sacks from Isabel Blake of Lincoln. [See 870 below.]",char-offset:3158,EVENT,,,,,,,,,
14211e0d-c3df-45df-9f38-76baa812d49c,[176-375] Lincolnshire Inquest UTF8.txt,John Legat,char-offset:3162,PERSON,,,,,,,,,
392366d9-00fa-4457-b931-67051477d088,[176-375] Lincolnshire Inquest UTF8.txt,William de Dunstaple,char-offset:3184,PERSON,,,,,,,,,
644495c7-4869-41d3-8b14-39ffe49624a8,[176-375] Lincolnshire Inquest UTF8.txt,Edward III,char-offset:3212,PERSON,,,,,,,,,
52138de6-4f32-4d9d-b04e-cec054634d1e,[176-375] Lincolnshire Inquest UTF8.txt,Lincoln,char-offset:3226,PLACE,http://sws.geonames.org/2644487,Lincoln,,53.22683,-0.53792,,VERIFIED,,
947fa1bd-7781-48c1-8230-ee95abc52dd5,[176-375] Lincolnshire Inquest UTF8.txt,Richard,char-offset:3277,PERSON,,,,,,,,,
1d5a58da-ee50-406d-85be-5ca0d86e5268,[176-375] Lincolnshire Inquest UTF8.txt,Hemswell,char-offset:3296,PLACE,,,,,,,UNVERIFIED,,
97cd7cbc-c47c-46fc-a481-2e60fc0495a5,[176-375] Lincolnshire Inquest UTF8.txt,John,char-offset:3372,PERSON,,,,,,,,,
36459dcf-015c-41fd-afd3-fbf91cab30a0,[176-375] Lincolnshire Inquest UTF8.txt,Eglentyne de Munby,char-offset:3412,PERSON,,,,,,,,,
dda4e959-aa84-4182-83c5-06561f2a4ca2,[176-375] Lincolnshire Inquest UTF8.txt,Lincoln,char-offset:3434,PLACE,http://sws.geonames.org/2644487,Lincoln,,53.22683,-0.53792,,VERIFIED,,
635eefee-d3ee-4bcd-a5d9-6d581fc12a79,[176-375] Lincolnshire Inquest UTF8.txt,Isabel Blake,char-offset:3504,PERSON,,,,,,,,,
f9076744-8ce0-41a0-82c9-2c8a23350719,[176-375] Lincolnshire Inquest UTF8.txt,Lincoln,char-offset:3520,PLACE,http://sws.geonames.org/2644487,Lincoln,,53.22683,-0.53792,,VERIFIED,,
cf9f3bfe-1f81-479e-91d6-9b1863dfc2fb,[176-375] Lincolnshire Inquest UTF8.txt,"190 William de Carleton, nephew of Thomas de Carleton, in 12 Edward III extorted 40s from Dennis de Elsham, chaplain, against the peace.",char-offset:3546,EVENT,,,,,,,,,
aae72446-2a75-40b8-8df1-69ef6bfb5168,[176-375] Lincolnshire Inquest UTF8.txt,William de Carleton,char-offset:3550,PERSON,,,,,,,,,
15e931fe-88e4-4936-9606-9f15f114fd4f,[176-375] Lincolnshire Inquest UTF8.txt,Thomas de Carleton,char-offset:3581,PERSON,,,,,,,,,
8e86efe2-9725-459c-916e-614f3a2d3f35,[176-375] Lincolnshire Inquest UTF8.txt,Edward III,char-offset:3607,PERSON,,,,,,,,,
6e68d277-768f-472b-8a87-94dedc04b9a6,[176-375] Lincolnshire Inquest UTF8.txt,Dennis de Elsham,char-offset:3636,PERSON,,,,,,,,,
81e6290f-47e2-4364-9389-ee78d10e6448,[176-375] Lincolnshire Inquest UTF8.txt,"191 John Hayward of Fiskerton and Alan, former servant of Ralph Jolyf of Lincoln, on 16 Sept. 1335 in the suburb of Lincoln with force and arms seized John Baret of Lincoln, took him to Fiskerton and imprisoned him until Baret paid a fine of £20 against the peace. [See 1116 below.]",char-offset:3683,EVENT,,,,,,,,,
87ac80c3-e3f7-41c9-8bbc-f7f5994c9e12,[176-375] Lincolnshire Inquest UTF8.txt,John Hayward,char-offset:3687,PERSON,,,,,,,,,
9e33e2cc-e858-4ba5-a0fe-4e1683552ddf,[176-375] Lincolnshire Inquest UTF8.txt,Fiskerton,char-offset:3703,PLACE,,,,,,,UNVERIFIED,,
aa615311-a9f6-4216-9c5f-3386222182f5,[176-375] Lincolnshire Inquest UTF8.txt,Alan,char-offset:3717,PERSON,,,,,,,,,
f2f1e329-b543-4ace-b242-995c1013cf72,[176-375] Lincolnshire Inquest UTF8.txt,Ralph Jolyf,char-offset:3741,PERSON,,,,,,,,,
49c3b59f-2144-491c-91e0-4f500651745b,[176-375] Lincolnshire Inquest UTF8.txt,Lincoln,char-offset:3756,PLACE,http://sws.geonames.org/2644487,Lincoln,,53.22683,-0.53792,,VERIFIED,,
6120ccde-199e-4dc5-9099-b31a783ee34f,[176-375] Lincolnshire Inquest UTF8.txt,Lincoln,char-offset:3799,PLACE,http://sws.geonames.org/2644487,Lincoln,,53.22683,-0.53792,,VERIFIED,,
dc8ca680-bce3-4f94-9721-334b0db12c6c,[176-375] Lincolnshire Inquest UTF8.txt,John Baret,char-offset:3834,PERSON,,,,,,,,,
59e8b3e3-850c-4ede-930b-ae85efc1e887,[176-375] Lincolnshire Inquest UTF8.txt,Lincoln,char-offset:3848,PLACE,http://sws.geonames.org/2644487,Lincoln,,53.22683,-0.53792,,VERIFIED,,
149cf639-54d9-455b-89d0-b44572b1b7e1,[176-375] Lincolnshire Inquest UTF8.txt,Fiskerton,char-offset:3869,PERSON,,,,,,,,,
eaa9f34f-121c-4b31-b0c5-31fdc791f9b9,[176-375] Lincolnshire Inquest UTF8.txt,Baret,char-offset:3904,PERSON,,,,,,,,,
f6930005-52cb-4101-bd32-e499ece93257,[176-375] Lincolnshire Inquest UTF8.txt,"192 Nicholas de Staunford and Herbert de Gresseby at Boston sold 60 quarters of malt, which had been taken from the city of Lincoln for £6 and which had been appraised at £9, and they kept them for their own use.",char-offset:3969,EVENT,,,,,,,,,
6e41db35-61b6-464e-afb6-f8c47f3a3f8b,[176-375] Lincolnshire Inquest UTF8.txt,Nicholas de Staunford,char-offset:3973,PERSON,,,,,,,,,
a0110cd4-9feb-4676-b4b4-09dcabd002c3,[176-375] Lincolnshire Inquest UTF8.txt,Herbert de Gresseby,char-offset:3999,PERSON,,,,,,,,,
47ec87e0-dd0a-494d-8b7a-4e0b88eeb0b4,[176-375] Lincolnshire Inquest UTF8.txt,Boston,char-offset:4022,PLACE,http://sws.geonames.org/1723862,Boston,,7.87111,126.36417,,UNVERIFIED,,
38c48e71-2a5b-4cdb-8486-ea1fd7224b8c,[176-375] Lincolnshire Inquest UTF8.txt,Lincoln,char-offset:4093,PLACE,http://sws.geonames.org/2644487,Lincoln,,53.22683,-0.53792,,VERIFIED,,
fbc2a693-bc18-4ca2-a74e-a34f33ee42a1,[176-375] Lincolnshire Inquest UTF8.txt,"193 John Standewell of Lincoln at Lincoln feloniously killed Alice de Laghton, former servant of John de Toreswey. [See 134 above and 337 below.]",char-offset:4182,EVENT,,,,,,,,,
090c2965-3e0b-4937-8ec2-fad1062b349e,[176-375] Lincolnshire Inquest UTF8.txt,John Standewell,char-offset:4186,PERSON,,,,,,,,,
17997465-8949-4b3b-b423-c998529f64a0,[176-375] Lincolnshire Inquest UTF8.txt,Lincoln,char-offset:4205,PLACE,http://sws.geonames.org/2644487,Lincoln,,53.22683,-0.53792,,VERIFIED,,
4fa2ed28-aca0-4bfc-a664-49c132fdee54,[176-375] Lincolnshire Inquest UTF8.txt,Lincoln,char-offset:4216,PLACE,http://sws.geonames.org/2644487,Lincoln,,53.22683,-0.53792,,VERIFIED,,
68892eef-d68c-456e-be3e-1345fb3801ec,[176-375] Lincolnshire Inquest UTF8.txt,Alice de Laghton,char-offset:4243,PERSON,,,,,,,,,
dccec7f1-327a-45a2-ad49-b0cef4d94fa8,[176-375] Lincolnshire Inquest UTF8.txt,John de Toreswey,char-offset:4279,PERSON,,,,,,,,,
845cd88c-f5f8-4e74-893d-fbe8325d041d,[176-375] Lincolnshire Inquest UTF8.txt,194 Robert de Gayton in Pentecost week 1338 at Lincoln feloniously killed Willliam Walssh of Alford. [See 133 above and 333 below.],char-offset:4328,EVENT,,,,,,,,,
6d92c907-902c-4097-9fc6-0929e57548af,[176-375] Lincolnshire Inquest UTF8.txt,Robert de Gayton,char-offset:4332,PERSON,,,,,,,,,
f272a3fe-bacd-4d2e-b787-7dec0ac21d38,[176-375] Lincolnshire Inquest UTF8.txt,Pentecost,char-offset:4352,PLACE,http://sws.geonames.org/5189963,Forest City,,41.65147,-75.46657,,UNVERIFIED,,
d449a4b0-adde-40d3-b658-5f90692ba469,[176-375] Lincolnshire Inquest UTF8.txt,Lincoln,char-offset:4375,PLACE,http://sws.geonames.org/2644487,Lincoln,,53.22683,-0.53792,,VERIFIED,,
96a3f9b7-7c78-4108-8a2d-a63ce9f44769,[176-375] Lincolnshire Inquest UTF8.txt,Willliam Walssh,char-offset:4402,PERSON,,,,,,,,,
ce107bb9-57e4-4a48-b746-f825ce53d2fc,[176-375] Lincolnshire Inquest UTF8.txt,Alford,char-offset:4421,PERSON,,,,,,,,,
bf135439-fdfe-4b99-8c1d-709c6c59631f,[176-375] Lincolnshire Inquest UTF8.txt,"195 Gilbert de Manchester on 20 July 1340 in St Lawrence’s parish, Lincoln, feloniously killed John son of Godfrey Braban. [See 137 above.]",char-offset:4460,EVENT,,,,,,,,,
2f3e6885-c875-4411-bac9-e0652e9bedf7,[176-375] Lincolnshire Inquest UTF8.txt,Gilbert de Manchester,char-offset:4464,PERSON,,,,,,,,,
