UUID,FILE,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,VOCAB_LABEL,VOCAB_TEMPORAL_BOUNDS,LAT,LNG,PLACE_TYPE,VERIFICATION_STATUS,TAGS,COMMENTS
e5afe04f-c102-4e4c-8826-bbca5da354f9,[1113-END] Lincolnshire Inquest UTF8.txt,"1114 The same Roger Ermyn of Lincoln on 17 June 1339 at Lincoln with force and arms assaulted, beat, wounded and badly treated Nicholas de Tatershale against the peace and is a common malefactor and peace breaker.",char-offset:532,EVENT,,,,,,,,,
6cb6e73a-6765-4392-970f-0e9d3d34e2c8,[1113-END] Lincolnshire Inquest UTF8.txt,Roger Ermyn,char-offset:546,PERSON,,,,,,,,,
ae0465f6-b765-4223-a2d3-34316925b186,[1113-END] Lincolnshire Inquest UTF8.txt,Lincoln,char-offset:561,PLACE,http://pleiades.stoa.org/places/79395,"Col. Lindum|Col. Lindum, Lincoln",-0.046875,53.233212,-0.540503,"settlement,city-gate",VERIFIED,,
155ace79-08da-49a7-90ed-68eac4f70f8d,[1113-END] Lincolnshire Inquest UTF8.txt,Lincoln,char-offset:588,PLACE,http://pleiades.stoa.org/places/79395,"Col. Lindum|Col. Lindum, Lincoln",-0.046875,53.233212,-0.540503,"settlement,city-gate",VERIFIED,,
306c500b-a072-4187-9ddc-bbacf57b6c1b,[1113-END] Lincolnshire Inquest UTF8.txt,Nicholas de Tatershale,char-offset:659,PERSON,,,,,,,,,
3d7a23de-8b33-41ff-826b-f49b565eab67,[1113-END] Lincolnshire Inquest UTF8.txt,"1115 Roger Ermyn of Lincoln, with others, on 23 Dec. 1339 at Lincoln with force and arms beat and wounded Simon Beaumys and John, servant of Ralph de Waldegrave, against the peace and is a common malefactor. [See 187 and 858 above.]",char-offset:746,EVENT,,,,,,,,,
94174071-81a7-4eb2-8de0-74526f284dc6,[1113-END] Lincolnshire Inquest UTF8.txt,Roger Ermyn,char-offset:751,PERSON,,,,,,,,,
66b3f1da-0eda-4c89-9f34-677c850e74cd,[1113-END] Lincolnshire Inquest UTF8.txt,Lincoln,char-offset:766,PLACE,http://pleiades.stoa.org/places/79395,"Col. Lindum|Col. Lindum, Lincoln",-0.046875,53.233212,-0.540503,"settlement,city-gate",VERIFIED,,
7af622fa-3e4a-43a0-8f34-e7b280699d17,[1113-END] Lincolnshire Inquest UTF8.txt,Lincoln,char-offset:807,PLACE,http://pleiades.stoa.org/places/79395,"Col. Lindum|Col. Lindum, Lincoln",-0.046875,53.233212,-0.540503,"settlement,city-gate",VERIFIED,,
a9d3bd65-6dc6-4554-bc22-5f890ee17c0a,[1113-END] Lincolnshire Inquest UTF8.txt,Simon Beaumys,char-offset:852,PERSON,,,,,,,,,
7c68fb6e-dd1c-4dcc-a02a-6b98eb28234f,[1113-END] Lincolnshire Inquest UTF8.txt,John,char-offset:870,PERSON,,,,,,,,,
d0dd316b-b039-4d05-9526-58323f7c54ac,[1113-END] Lincolnshire Inquest UTF8.txt,Ralph de Waldegrave,char-offset:887,PERSON,,,,,,,,,
59437490-3ff5-4941-9cc7-18ba04923032,[1113-END] Lincolnshire Inquest UTF8.txt,"1116 Ralph Jolyf of Lincoln, with John Hayward of Fiskerton and others, conspired at Lincoln and on 16 Sept. 1335 on the king’s road in the south field in the suburb of Lincoln with force and arms abducted John Baret of Lincoln and took him to Fiskerton, where they imprisoned Baret until he paid a fine of £20 against the peace. [See 191 above.] [John Hayward outlawed for nonappearance: see 191 above.]",char-offset:1012,EVENT,,,,,,,,,
bf8330ca-28b4-433f-bf75-97e3dea640be,[1113-END] Lincolnshire Inquest UTF8.txt,Ralph Jolyf,char-offset:1017,PERSON,,,,,,,,,
d76a7f28-80fd-449a-a6b2-4d03491e52ce,[1113-END] Lincolnshire Inquest UTF8.txt,Lincoln,char-offset:1032,PLACE,http://pleiades.stoa.org/places/79395,"Col. Lindum|Col. Lindum, Lincoln",-0.046875,53.233212,-0.540503,"settlement,city-gate",VERIFIED,,
9107f375-ba48-491e-9457-bfe232336cfa,[1113-END] Lincolnshire Inquest UTF8.txt,John Hayward,char-offset:1046,PERSON,,,,,,,,,
412025de-1d3d-4244-af61-66ca40ec9434,[1113-END] Lincolnshire Inquest UTF8.txt,Fiskerton,char-offset:1062,PLACE,,,,,,,UNVERIFIED,,
a5f857d0-d433-40db-9198-9ad3f9ebc1cc,[1113-END] Lincolnshire Inquest UTF8.txt,Lincoln,char-offset:1097,PLACE,http://pleiades.stoa.org/places/79395,"Col. Lindum|Col. Lindum, Lincoln",-0.046875,53.233212,-0.540503,"settlement,city-gate",VERIFIED,,
773b829b-258c-4d61-ba62-7210fb20aaf8,[1113-END] Lincolnshire Inquest UTF8.txt,Lincoln,char-offset:1181,PLACE,http://pleiades.stoa.org/places/79395,"Col. Lindum|Col. Lindum, Lincoln",-0.046875,53.233212,-0.540503,"settlement,city-gate",VERIFIED,,
b8df88b3-fa41-42d2-abd5-5440e7d88d72,[1113-END] Lincolnshire Inquest UTF8.txt,John Baret,char-offset:1218,PERSON,,,,,,,,,
f240f8a7-b2c7-4908-a5ab-0893909e480d,[1113-END] Lincolnshire Inquest UTF8.txt,Lincoln,char-offset:1232,PLACE,http://pleiades.stoa.org/places/79395,"Col. Lindum|Col. Lindum, Lincoln",-0.046875,53.233212,-0.540503,"settlement,city-gate",VERIFIED,,
f3cc859f-e7a8-4985-8e61-22fc969ba59b,[1113-END] Lincolnshire Inquest UTF8.txt,Fiskerton,char-offset:1256,PLACE,,,,,,,UNVERIFIED,,
7c131691-0f66-4618-b978-244cf366ea9b,[1113-END] Lincolnshire Inquest UTF8.txt,Baret,char-offset:1289,PERSON,,,,,,,,,
3088546d-c675-4d0f-9b53-38109330c10c,[1113-END] Lincolnshire Inquest UTF8.txt,John Hayward,char-offset:1360,PERSON,,,,,,,,,
f6796a43-6857-47d3-8148-b5fd30e6a6e2,[1113-END] Lincolnshire Inquest UTF8.txt,"1117 John son of Alan Faukes of Lincoln on 17 March 1340 with force and arms entered the house of Edmund de Burton of Lincoln and assaulted, beat and badly treated Agnes, Edward’s wife, so that 8 days later she gave birth to a dead, premature child.",char-offset:1417,EVENT,,,,,,,,,
251cf891-0111-46a1-957d-bba104ac11e8,[1113-END] Lincolnshire Inquest UTF8.txt,John son of Alan Faukes,char-offset:1422,PERSON,,,,,,,,,
90c790a7-f2d2-4140-9c81-5d433d5ed2b8,[1113-END] Lincolnshire Inquest UTF8.txt,Lincoln,char-offset:1449,PLACE,http://pleiades.stoa.org/places/79395,"Col. Lindum|Col. Lindum, Lincoln",-0.046875,53.233212,-0.540503,"settlement,city-gate",VERIFIED,,
68128d03-7dee-403d-9ffb-308f47c32ea8,[1113-END] Lincolnshire Inquest UTF8.txt,Edmund de Burton,char-offset:1515,PERSON,,,,,,,,,
817206ea-b63f-49c1-af0f-693e9fb6fb33,[1113-END] Lincolnshire Inquest UTF8.txt,Lincoln,char-offset:1535,PLACE,http://pleiades.stoa.org/places/79395,"Col. Lindum|Col. Lindum, Lincoln",-0.046875,53.233212,-0.540503,"settlement,city-gate",VERIFIED,,
57ba8237-2b93-4a98-8f6a-e518e030bce4,[1113-END] Lincolnshire Inquest UTF8.txt,Agnes,char-offset:1581,PERSON,,,,,,,,,
3f4ae616-1289-4cba-beb2-17f90ed3b7cb,[1113-END] Lincolnshire Inquest UTF8.txt,Edward,char-offset:1588,PERSON,,,,,,,,,
9d2f72e7-06a2-42b4-805a-f847a5b471e0,[1113-END] Lincolnshire Inquest UTF8.txt,"1118 John de Retford, nephew of Thomas de Carleton of Lincoln, during the night of 10 March 1338 at Lincoln with force and arms assaulted, beat and wounded Thomas brother of John de Askeby, so that his life was despaired of. [See 1069 above.]",char-offset:1667,EVENT,,,,,,,,,
b2ff8805-ea32-4f57-8c11-ed264d1f40dc,[1113-END] Lincolnshire Inquest UTF8.txt,John de Retford,char-offset:1672,PERSON,,,,,,,,,
91655715-c2e4-48f8-aca8-dbb4ac6ac999,[1113-END] Lincolnshire Inquest UTF8.txt,Thomas de Carleton,char-offset:1699,PERSON,,,,,,,,,
76afceb1-049d-40b4-ab07-4ea9de977602,[1113-END] Lincolnshire Inquest UTF8.txt,Lincoln,char-offset:1721,PLACE,http://pleiades.stoa.org/places/79395,"Col. Lindum|Col. Lindum, Lincoln",-0.046875,53.233212,-0.540503,"settlement,city-gate",VERIFIED,,
bde5308a-a82b-424c-b53d-486eb8069210,[1113-END] Lincolnshire Inquest UTF8.txt,Lincoln,char-offset:1767,PLACE,http://pleiades.stoa.org/places/79395,"Col. Lindum|Col. Lindum, Lincoln",-0.046875,53.233212,-0.540503,"settlement,city-gate",VERIFIED,,
fa83848f-8d26-416d-a734-fc82165e8d98,[1113-END] Lincolnshire Inquest UTF8.txt,Thomas,char-offset:1823,PERSON,,,,,,,,,
de9889e3-e5ad-416a-9601-8193cb237fae,[1113-END] Lincolnshire Inquest UTF8.txt,John de Askeby,char-offset:1841,PERSON,,,,,,,,,
b6e52329-cc0f-4a5a-9a43-e941f778abd8,[1113-END] Lincolnshire Inquest UTF8.txt,1119 John Milys of Spalding in 12 Edward III sent 30 sacks of wool across the sea. It is unknown under whose name or on what ship they were sent.,char-offset:1910,EVENT,,,,,,,,,
62ffe2f9-20d9-4c72-befe-320469412de2,[1113-END] Lincolnshire Inquest UTF8.txt,John Milys,char-offset:1915,PERSON,,,,,,,,,
00231561-d4a0-4115-adaa-4827e3b2e60e,[1113-END] Lincolnshire Inquest UTF8.txt,Spalding,char-offset:1929,PLACE,http://sws.geonames.org/2637265,Spalding,,52.78709,-0.15141,,UNVERIFIED,,
5350e501-75e0-4e22-a0da-23d5c7822ad5,[1113-END] Lincolnshire Inquest UTF8.txt,Edward III,char-offset:1944,PERSON,,,,,,,,,
7c8ca5f8-aeb9-4255-9304-70442f9f40b1,[1113-END] Lincolnshire Inquest UTF8.txt,1120 Simon de Fountenay of Grimsby on 28 July 1339 at Grimsby loaded a boat with 6 sacks of wool and sent them across the sea without paying the custom or having a cocket seal.,char-offset:2056,EVENT,,,,,,,,,
ccc9dd9a-9f34-4eee-8640-9aa89f7b50c5,[1113-END] Lincolnshire Inquest UTF8.txt,Simon de Fountenay,char-offset:2061,PERSON,,,,,,,,,
e8c78a16-9e36-4bb5-bb49-6dd42353cefd,[1113-END] Lincolnshire Inquest UTF8.txt,Grimsby,char-offset:2083,PLACE,http://sws.geonames.org/2647878,Grimsby,,53.56539,-0.07553,,VERIFIED,,
515d1a22-4158-4f3f-89e9-dd4f77779904,[1113-END] Lincolnshire Inquest UTF8.txt,Grimsby,char-offset:2110,PLACE,http://sws.geonames.org/2647878,Grimsby,,53.56539,-0.07553,,VERIFIED,,
38c7447c-e71e-4cdc-b9de-ba5dc0ecf651,[1113-END] Lincolnshire Inquest UTF8.txt,"1121 Simon Lessy, with Adam atte Neuhous of Wisbech <outlawed>, Ela his wife < fined >, Thomas son of Thomas de Bemewell < outlawed >, Roger de Bungey < outlawed > and Nicholas de Risyng < outlawed >, falsely and maliciously conspired on 4 Oct. 1339 at Holbeach to prosecute a writ of entry sur disseisin in the name of Thomas son of Thomas de Bemewell against Fulk son of William de Multon and Simon, Adam and Ela concerning 1 messuage and 4Vi acres of land in Holbeach, which rightly belonged to Amice widow of Lawrence de Holbech, Alice sister of Amice and Ivette wife of Robert Bagot. The writ was returned before John de Stonor and his fellow justices of the Bench at Westminster the following quindene of Hilary. On that day Adam and the others voluntarily defaulted by a writ grand cape against Fulk and the others. This writ was returned before the justices at Westminster the following quindene of Trinity and Amice, Alice and Ivette appeared in court and asked to be admitted to law in defense [of their right]. Thomas son of Thomas was essoined and had day to the following morrow of Martinmas. On that day Amice, Alice and Ivette appeared in court and again asked to be admitted to law in defense [of their right]. Adam, secretly and in deception of the court, Amice, Alice and Ivette, entered a bill of attorney in the name of Thomas son of Thomas [Pin place of] Nicholas de Rysing, when Thomas was not the attorney in this suit. [See 399 above.]",char-offset:2233,EVENT,,,,,,,,,
f86cb562-8b5c-46f1-9ab4-ad921ac03f58,[1113-END] Lincolnshire Inquest UTF8.txt,Simon Lessy,char-offset:2238,PERSON,,,,,,,,,
24c20929-f796-4d88-b78d-f6580d7644b5,[1113-END] Lincolnshire Inquest UTF8.txt,Adam,char-offset:2256,PERSON,,,,,,,,,
827f63f2-9004-42c7-af63-4ac1d2a53507,[1113-END] Lincolnshire Inquest UTF8.txt,Wisbech,char-offset:2277,PLACE,http://sws.geonames.org/2633771,Wisbech,,52.66622,0.15938,,UNVERIFIED,,
c869c034-f6f5-4b93-a231-645d7106e04d,[1113-END] Lincolnshire Inquest UTF8.txt,Ela,char-offset:2297,PERSON,,,,,,,,,
8d4a2294-8ead-4aa4-8587-82ce06704d16,[1113-END] Lincolnshire Inquest UTF8.txt,Thomas son of Thomas de Bemewell,char-offset:2321,PERSON,,,,,,,,,
0507577a-710c-4897-b46b-7213e3ccd6f8,[1113-END] Lincolnshire Inquest UTF8.txt,Roger de Bungey,char-offset:2368,PERSON,,,,,,,,,
0a2b9f85-fe4a-4149-ba23-4d8652364cb7,[1113-END] Lincolnshire Inquest UTF8.txt,Nicholas de Risyng,char-offset:2401,PERSON,,,,,,,,,
16b34597-dc86-4df7-8efc-ecb3eb4af453,[1113-END] Lincolnshire Inquest UTF8.txt,Holbeach,char-offset:2486,PLACE,http://sws.geonames.org/2646787,Holbeach,,52.80401,0.01442,,UNVERIFIED,,
a7ea97f9-0420-4a31-aee3-1c6d65ca03e9,[1113-END] Lincolnshire Inquest UTF8.txt,Thomas son of Thomas de Bemewell,char-offset:2553,PERSON,,,,,,,,,
4135487d-6dcd-4e51-a420-3bed42aec76d,[1113-END] Lincolnshire Inquest UTF8.txt,Fulk,char-offset:2594,PERSON,,,,,,,,,
0229a416-847d-4761-a423-a15ecf68151e,[1113-END] Lincolnshire Inquest UTF8.txt,William de Multon,char-offset:2606,PERSON,,,,,,,,,
3059bb4b-f3f0-42de-b658-5c6c274878dd,[1113-END] Lincolnshire Inquest UTF8.txt,Simon,char-offset:2628,PERSON,,,,,,,,,
fc5cf649-e762-44d4-9514-bda4cdd84a50,[1113-END] Lincolnshire Inquest UTF8.txt,Adam,char-offset:2635,PERSON,,,,,,,,,
27fa70b9-c0ec-429c-9eb7-acb279ecbf49,[1113-END] Lincolnshire Inquest UTF8.txt,Ela,char-offset:2644,PERSON,,,,,,,,,
6eb116a5-d8eb-44b0-9817-cf678bab9206,[1113-END] Lincolnshire Inquest UTF8.txt,Holbeach,char-offset:2695,PLACE,http://sws.geonames.org/2646787,Holbeach,,52.80401,0.01442,,UNVERIFIED,,
1024ad9f-0806-4238-9efd-a662ce479cec,[1113-END] Lincolnshire Inquest UTF8.txt,Amice,char-offset:2731,PERSON,,,,,,,,,
6c5da37e-12a4-4306-a96c-82372985aae3,[1113-END] Lincolnshire Inquest UTF8.txt,Lawrence de Holbech,char-offset:2746,PERSON,,,,,,,,,
929d2f37-3970-48f1-a332-64a0b2236963,[1113-END] Lincolnshire Inquest UTF8.txt,Alice,char-offset:2767,PERSON,,,,,,,,,
2a1745ec-846b-4c26-98e7-6847b5b2cd17,[1113-END] Lincolnshire Inquest UTF8.txt,Amice,char-offset:2783,PERSON,,,,,,,,,
f8357378-1a0a-43a6-b6ef-baeba7ae48f1,[1113-END] Lincolnshire Inquest UTF8.txt,Ivette,char-offset:2793,PERSON,,,,,,,,,
63561196-f2e8-4ff6-81cd-07c0cb23f198,[1113-END] Lincolnshire Inquest UTF8.txt,Robert Bagot,char-offset:2808,PERSON,,,,,,,,,
e9c0801f-0a8f-4cd6-8617-daa9c79dea60,[1113-END] Lincolnshire Inquest UTF8.txt,John de Stonor,char-offset:2851,PERSON,,,,,,,,,
ad48649f-bef4-4d1e-a032-4a36b5cd5be3,[1113-END] Lincolnshire Inquest UTF8.txt,Westminster,char-offset:2906,PLACE,http://sws.geonames.org/2634341,City of Westminster,,51.5,-0.11667,,VERIFIED,,
beee1fd5-1db2-4626-8c4b-17be54e436ef,[1113-END] Lincolnshire Inquest UTF8.txt,Adam,char-offset:2964,PERSON,,,,,,,,,
09116e00-b038-4eea-9af1-909913df96fe,[1113-END] Lincolnshire Inquest UTF8.txt,Fulk,char-offset:3035,PERSON,,,,,,,,,
fcea9490-5e43-4118-b214-5aa2b855f5b1,[1113-END] Lincolnshire Inquest UTF8.txt,Westminster,char-offset:3102,PLACE,http://sws.geonames.org/2634341,City of Westminster,,51.5,-0.11667,,VERIFIED,,
cea6ad62-7d30-4e14-bb5d-3931bdc5ddad,[1113-END] Lincolnshire Inquest UTF8.txt,Amice,char-offset:3152,PERSON,,,,,,,,,
1f91a697-55a7-4d02-9424-b869def54bff,[1113-END] Lincolnshire Inquest UTF8.txt,Alice,char-offset:3159,PERSON,,,,,,,,,
d4a98f63-03fd-4bc5-9114-22bae566a5ce,[1113-END] Lincolnshire Inquest UTF8.txt,Ivette,char-offset:3169,PERSON,,,,,,,,,
918e624d-3a7f-47d7-bc06-25e6d134a5d8,[1113-END] Lincolnshire Inquest UTF8.txt,Thomas son of Thomas,char-offset:3255,PERSON,,,,,,,,,
c6986e9e-403c-4faa-ae0b-afae8d458918,[1113-END] Lincolnshire Inquest UTF8.txt,Amice,char-offset:3351,PERSON,,,,,,,,,
e14cd929-b95c-46d8-9165-05b6143705a6,[1113-END] Lincolnshire Inquest UTF8.txt,Alice,char-offset:3358,PERSON,,,,,,,,,
14b8a924-21cc-4d6d-9394-d7320c018004,[1113-END] Lincolnshire Inquest UTF8.txt,Ivette,char-offset:3368,PERSON,,,,,,,,,
c9cb094a-75ea-4fa9-98d1-e450b62f8c99,[1113-END] Lincolnshire Inquest UTF8.txt,Adam,char-offset:3460,PERSON,,,,,,,,,
6b18cc2a-fe2f-4ccb-b4aa-aadd44c1027b,[1113-END] Lincolnshire Inquest UTF8.txt,Amice,char-offset:3506,PERSON,,,,,,,,,
9e0e5f74-2f0f-46cf-96dc-c4320b9a4eba,[1113-END] Lincolnshire Inquest UTF8.txt,Alice,char-offset:3513,PERSON,,,,,,,,,
fdb20aaa-8658-4240-af96-78a41bf355ab,[1113-END] Lincolnshire Inquest UTF8.txt,Ivette,char-offset:3523,PERSON,,,,,,,,,
636f6505-b2da-42a9-bf61-c7b67ac30fcb,[1113-END] Lincolnshire Inquest UTF8.txt,Thomas son of Thomas,char-offset:3573,PERSON,,,,,,,,,
8db1bdd8-9e39-4496-be89-63a2349d1693,[1113-END] Lincolnshire Inquest UTF8.txt,Nicholas de Rysing,char-offset:3609,PERSON,,,,,,,,,
659a8af0-1fab-4dcf-a565-47f16ce48333,[1113-END] Lincolnshire Inquest UTF8.txt,Thomas,char-offset:3634,PERSON,,,,,,,,,
e91cedea-7333-4bd4-81d5-9b96a63f1474,[1113-END] Lincolnshire Inquest UTF8.txt,"1122 John Frowe and Hugh son of Henry de Cathorp, both of Lincoln, with others, on 25 June 1340 came to Lincoln and assaulted, beat and badly treated John de Enderby against the peace. [See 321 and 1044 above.]",char-offset:3693,EVENT,,,,,,,,,
37e6e911-f170-49c1-ad50-6644fd142f35,[1113-END] Lincolnshire Inquest UTF8.txt,John Frowe,char-offset:3698,PERSON,,,,,,,,,
424e53fd-9ac4-41ea-8e3a-ef5aaa321ddb,[1113-END] Lincolnshire Inquest UTF8.txt,Hugh son of Henry de Cathorp,char-offset:3713,PERSON,,,,,,,,,
2afc36c5-56c4-4455-8362-176175c260f2,[1113-END] Lincolnshire Inquest UTF8.txt,Lincoln,char-offset:3751,PLACE,http://pleiades.stoa.org/places/79395,"Col. Lindum|Col. Lindum, Lincoln",-0.046875,53.233212,-0.540503,"settlement,city-gate",VERIFIED,,
e2631119-0003-4c04-9a00-453351a095b1,[1113-END] Lincolnshire Inquest UTF8.txt,Lincoln,char-offset:3797,PLACE,http://pleiades.stoa.org/places/79395,"Col. Lindum|Col. Lindum, Lincoln",-0.046875,53.233212,-0.540503,"settlement,city-gate",VERIFIED,,
19af453d-318c-4d7c-80e3-7daba99f43d8,[1113-END] Lincolnshire Inquest UTF8.txt,John de Enderby,char-offset:3843,PERSON,,,,,,,,,
7377bc40-7dc4-42b6-8fbb-bbf8cb89f6c8,[1113-END] Lincolnshire Inquest UTF8.txt,"1123 [The same John and Hugh] on the same day at Newport in Lincoln with force and arms assaulted, beat and badly treated a certain person against the peace. [See 1044 above.]",char-offset:3904,EVENT,,,,,,,,,
1a4a1377-51ea-45dc-88d8-102f27b9115e,[1113-END] Lincolnshire Inquest UTF8.txt,John,char-offset:3919,PERSON,,,,,,,,,
92b6dbe3-14cc-4542-9c91-3c657acb05aa,[1113-END] Lincolnshire Inquest UTF8.txt,Hugh,char-offset:3928,PERSON,,,,,,,,,
63b80af5-c079-443f-ba15-8d3727cba60c,[1113-END] Lincolnshire Inquest UTF8.txt,Newport,char-offset:3953,PLACE,http://sws.geonames.org/2962257,Newport,,52.71111,-8.40972,,UNVERIFIED,,
a527bb4d-d75c-4a2b-abb7-6ee79be38552,[1113-END] Lincolnshire Inquest UTF8.txt,Lincoln,char-offset:3964,PLACE,http://pleiades.stoa.org/places/79395,"Col. Lindum|Col. Lindum, Lincoln",-0.046875,53.233212,-0.540503,"settlement,city-gate",VERIFIED,,
3752b3c1-5b91-4f26-aab1-eb5d7e64f221,[1113-END] Lincolnshire Inquest UTF8.txt,1124 [The same John and Hugh] on the same day came to the house of Harvey de Lud of Lincoln and broke his gates and windows against the peace. [See 1044 above.],char-offset:4080,EVENT,,,,,,,,,
3a5d641b-f15d-41bf-83f1-24eb6de9f3d9,[1113-END] Lincolnshire Inquest UTF8.txt,John,char-offset:4095,PERSON,,,,,,,,,
ece26cfd-0f4a-49b0-91bc-aa0fd22d4f6c,[1113-END] Lincolnshire Inquest UTF8.txt,Hugh,char-offset:4104,PERSON,,,,,,,,,
634178d7-6ab4-45ed-8d16-302f56a8ae04,[1113-END] Lincolnshire Inquest UTF8.txt,Harvey de Lud,char-offset:4147,PERSON,,,,,,,,,
ce427a56-f728-40a1-954d-de5d7a53de30,[1113-END] Lincolnshire Inquest UTF8.txt,Lincoln,char-offset:4164,PLACE,http://pleiades.stoa.org/places/79395,"Col. Lindum|Col. Lindum, Lincoln",-0.046875,53.233212,-0.540503,"settlement,city-gate",VERIFIED,,
51aa0e7f-a399-4b12-93c7-5a9a2f56de34,[1113-END] Lincolnshire Inquest UTF8.txt,"1125 John de Shorzich, knight, who was sent with a royal letter of credit under the privy seal to collect [Pvictuals] for the king’s war in France, on 25 May 1338 took £20 in silver from the chaplain of Lincoln and kept it to the treachery of the king.",char-offset:4241,EVENT,,,,,,,,,
816a1a82-2509-4032-955c-7f0cd4e9f590,[1113-END] Lincolnshire Inquest UTF8.txt,John de Shorzich,char-offset:4246,PERSON,,,,,,,,,
12a557aa-2f1a-4c82-8260-7ce2861fef80,[1113-END] Lincolnshire Inquest UTF8.txt,France,char-offset:4381,PLACE,http://sws.geonames.org/3017382,France,,46.55757544,2.552257285,,UNVERIFIED,,
e227fcc5-bfbe-4977-8e17-3f52d5e59979,[1113-END] Lincolnshire Inquest UTF8.txt,Lincoln,char-offset:4444,PLACE,http://pleiades.stoa.org/places/79395,"Col. Lindum|Col. Lindum, Lincoln",-0.046875,53.233212,-0.540503,"settlement,city-gate",VERIFIED,,
c2cee6ea-83d8-42d0-b80e-fcf9136cd497,[1113-END] Lincolnshire Inquest UTF8.txt,1126 Notice that [?on 12 Feb. 1341] the sheriff was ordered to bring Thomas de Sibthorp and the others indicted above before the justices at Lincoln on 18 April 1341.,char-offset:4494,EVENT,,,,,,,,,
176ee7de-6dcb-4890-af78-2535197bba64,[1113-END] Lincolnshire Inquest UTF8.txt,Thomas de Sibthorp,char-offset:4563,PERSON,,,,,,,,,
c513adf9-f287-460f-8e84-ca1d1e99b82b,[1113-END] Lincolnshire Inquest UTF8.txt,Lincoln,char-offset:4635,PLACE,http://pleiades.stoa.org/places/79395,"Col. Lindum|Col. Lindum, Lincoln",-0.046875,53.233212,-0.540503,"settlement,city-gate",VERIFIED,,
9d36d9c2-a032-4682-8a7c-c539ac729f61,[1113-END] Lincolnshire Inquest UTF8.txt,"1127 Notice that on 18 April 1341 Thomas and all the others [indicted above] appeared before the justices at Lincoln. When asked how they wished to acquit themselves of the above trespasses, oppressions and extortions, they individually stated that they were not guilty and put themselves on the country.",char-offset:4661,EVENT,,,,,,,,,
5a58dadc-9907-4d81-afd2-709f767bd73d,[1113-END] Lincolnshire Inquest UTF8.txt,Thomas,char-offset:4695,PERSON,,,,,,,,,
a9c23b2e-7035-49a9-98d7-8b87aef900e7,[1113-END] Lincolnshire Inquest UTF8.txt,Lincoln,char-offset:4770,PLACE,http://pleiades.stoa.org/places/79395,"Col. Lindum|Col. Lindum, Lincoln",-0.046875,53.233212,-0.540503,"settlement,city-gate",VERIFIED,,
cfc043ea-c52b-4360-bfe8-c3426ece70fc,[1113-END] Lincolnshire Inquest UTF8.txt,1128 Notice that the justices ordered jurors to be at Lincoln on 23 April 1341.,char-offset:4966,EVENT,,,,,,,,,
