"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"c00c8a87-fbd2-42f5-abb6-aabe18951950","[001-175] Lincolnshire Inquest UTF8.txt","2 Notice that the sheriff was ordered to assemble 24 jurors from each wapentake and 12 jurors from each town and borough at Lincoln on 8 Jan. 1341 and to proclaim publicly that all complaints would be heard and dealt with by the justices.","char-offset:1819","EVENT","","","","","","","","",""
"359118f1-5c17-4d03-815e-f8897bf587ca","[001-175] Lincolnshire Inquest UTF8.txt","Lincoln","char-offset:1943","PLACE","http://sws.geonames.org/2644487","Lincoln","","53.22683","-0.53792","","VERIFIED","",""
"064f12c4-a374-44a4-814d-6022cdf1e6e5","[001-175] Lincolnshire Inquest UTF8.txt","3 Notice that the jurors were duly assembled at Lincoln on 8 Jan. 1341.","char-offset:2058","EVENT","","","","","","","","",""
"d40fafcb-77a5-4ad6-98e0-f01554dd442b","[001-175] Lincolnshire Inquest UTF8.txt","Lincoln","char-offset:2106","PLACE","http://sws.geonames.org/2644487","Lincoln","","53.22683","-0.53792","","VERIFIED","",""
"862f74a7-0aad-4262-8270-194ba3fb3422","[001-175] Lincolnshire Inquest UTF8.txt","4 Commission to Gilbert de Umframvill, earl of Angus, Nicholas de Cantelu, John de Wylughby, Adam de Welle and John de Kirketon to hear and determine 1 all felonies, trespasses and outrages committed in Lincolnshire since 6 July 1338. Dated at the Tower of London, 16 Dec. 1340. [Calendared in CPR 1340-1343, 107.]","char-offset:2141","EVENT","","","","","","","","",""
"3db38197-ad33-494f-bba6-44068af8d38f","[001-175] Lincolnshire Inquest UTF8.txt","Gilbert de Umframvill","char-offset:2157","PERSON","","","","","","","","",""
"d7fbceba-e4f8-4382-9016-917760fc2253","[001-175] Lincolnshire Inquest UTF8.txt","Angus","char-offset:2188","PERSON","","","","","","","","",""
"a0de0384-7f9d-4398-8c03-d52efb8ede36","[001-175] Lincolnshire Inquest UTF8.txt","Nicholas de Cantelu","char-offset:2195","PERSON","","","","","","","","",""
"a1d293fb-bd34-41be-bd84-c868b392730a","[001-175] Lincolnshire Inquest UTF8.txt","John de Wylughby","char-offset:2216","PERSON","","","","","","","","",""
"73da6202-b3b1-434b-8583-b35b90208af0","[001-175] Lincolnshire Inquest UTF8.txt","Adam de Welle","char-offset:2234","PERSON","","","","","","","","",""
"c4465120-161f-451c-a2a8-8bf321c5ca11","[001-175] Lincolnshire Inquest UTF8.txt","John de Kirketon","char-offset:2252","PERSON","","","","","","","","",""
"1021f958-96e7-4974-9287-d55220b8931a","[001-175] Lincolnshire Inquest UTF8.txt","Lincolnshire","char-offset:2344","PLACE","http://geo-kima.org/place/7074","Lincolnshire (England)","","","","","UNVERIFIED","",""
"8ac7743a-36e0-4a52-b533-b99408e75cfc","[001-175] Lincolnshire Inquest UTF8.txt","London","char-offset:2398","PLACE","http://sws.geonames.org/6058560","London","","42.98339","-81.23304","","UNVERIFIED","",""
"51fcb885-19c1-408e-b77c-6c7f73464c53","[001-175] Lincolnshire Inquest UTF8.txt","5 Commission to Nicholas de Cantilupo, John de Wylughby and John de Kirketon to hear and determine all homicides, murders, larcenies and other felonies committed in Lincolnshire at any time in the reign of Edward II or Eward III. Dated at the Tower of London, 13 Jan. 1341. [Calendared in CPR 1340-1343, 108.]","char-offset:2456","EVENT","","","","","","","","",""
"829df9bf-7068-464f-a333-63642b05f8a0","[001-175] Lincolnshire Inquest UTF8.txt","Nicholas de Cantilupo","char-offset:2472","PERSON","","","","","","","","",""
"e58ac1c2-993d-447e-9383-6884e43b43a6","[001-175] Lincolnshire Inquest UTF8.txt","John de Wylughby","char-offset:2495","PERSON","","","","","","","","",""
"f27a1d88-ba0f-4237-a36e-dff87ad33a8c","[001-175] Lincolnshire Inquest UTF8.txt","John de Kirketon","char-offset:2516","PERSON","","","","","","","","",""
"e48cb659-2bc3-4854-86b8-0c28b6a11e01","[001-175] Lincolnshire Inquest UTF8.txt","Lincolnshire","char-offset:2621","PLACE","http://geo-kima.org/place/7074","Lincolnshire (England)","","","","","UNVERIFIED","",""
"f3bddc90-8ecf-4fd0-95c9-e59edb2140a0","[001-175] Lincolnshire Inquest UTF8.txt","Edward II","char-offset:2662","PERSON","","","","","","","","",""
"44ab2ba2-7eb1-48b5-a4f6-6d498ef1e4a5","[001-175] Lincolnshire Inquest UTF8.txt","London","char-offset:2708","PLACE","http://sws.geonames.org/6058560","London","","42.98339","-81.23304","","UNVERIFIED","",""
"2604b6df-b594-48e0-b1af-d43680d14f8b","[001-175] Lincolnshire Inquest UTF8.txt","6 Notice that the sheriff was ordered to assemble 24 jurors from each wapentake and 12 jurors from each town and borough at Lincoln on 16 Jan. 1341 to hold inquests according to the terms of the commissions.","char-offset:2766","EVENT","","","","","","","","",""
"3ea24e6b-d6b6-4cb4-8d80-258833ad8fc9","[001-175] Lincolnshire Inquest UTF8.txt","Lincoln","char-offset:2890","PLACE","http://sws.geonames.org/2644487","Lincoln","","53.22683","-0.53792","","VERIFIED","",""
"04e8ca90-86f1-42e9-af63-c6f96de82b91","[001-175] Lincolnshire Inquest UTF8.txt","7 Notice that the jurors were duly assembled at Lincoln on 16 Jan. 1341.","char-offset:2974","EVENT","","","","","","","","",""
"b51b404f-da07-4a1d-878a-29d1d329255a","[001-175] Lincolnshire Inquest UTF8.txt","Lincoln","char-offset:3022","PLACE","http://sws.geonames.org/2644487","Lincoln","","53.22683","-0.53792","","VERIFIED","",""
"edd21130-a6a0-437c-a622-9abed83a374d","[001-175] Lincolnshire Inquest UTF8.txt","LINCOLN","char-offset:3072","PLACE","http://sws.geonames.org/3846864","Lincoln","","-34.86649","-61.5302","","UNVERIFIED","",""
"3c1d806c-8a3a-4564-8508-69fe175f112d","[001-175] Lincolnshire Inquest UTF8.txt","NICHOLAS DE CANTILUPO","char-offset:3087","PERSON","","","","","","","","",""
"ce2e7d3b-044c-45b7-b837-58ce7bbd9537","[001-175] Lincolnshire Inquest UTF8.txt","8 Thomas de Dunstapel, deputy of William de Dunstapel, victualler, in 12 Edward III at Friskney took 11 quarters of malt (3s 4d a quarter) from Hugh le Taillour of Friskney and did not pay for them. In the same year Thomas imprisoned Hugh at Boston until Hugh paid a fine of 40s. [See 379 below.]","char-offset:3201","EVENT","","","","","","","","",""
"0cdd3e83-b6f6-452b-bd5c-2a9f704e4952","[001-175] Lincolnshire Inquest UTF8.txt","Thomas de Dunstapel","char-offset:3203","PERSON","","","","","","","","",""
"7d753316-196f-4b46-8738-d08f2d48ea53","[001-175] Lincolnshire Inquest UTF8.txt","William de Dunstapel","char-offset:3234","PERSON","","","","","","","","",""
"6728803e-bf5b-4c64-b763-7269e78b2a1b","[001-175] Lincolnshire Inquest UTF8.txt","Edward III","char-offset:3274","PERSON","","","","","","","","",""
"51a2619f-1b7e-4213-8dd9-609564099269","[001-175] Lincolnshire Inquest UTF8.txt","Friskney","char-offset:3288","PLACE","","","","","","","UNVERIFIED","",""
"105d2d61-f7ce-4cf5-862d-8aa3ed6d5fb6","[001-175] Lincolnshire Inquest UTF8.txt","Hugh le Taillour","char-offset:3345","PERSON","","","","","","","","",""
"d73df23e-ecb8-416f-b82f-c09e8a056343","[001-175] Lincolnshire Inquest UTF8.txt","Friskney","char-offset:3365","PLACE","","","","","","","UNVERIFIED","",""
"0b248922-32f4-46fa-9b29-9db21a755ae5","[001-175] Lincolnshire Inquest UTF8.txt","Thomas","char-offset:3417","PERSON","","","","","","","","",""
"3b7dfd2b-c730-44e8-8cd5-b6e47bfd1642","[001-175] Lincolnshire Inquest UTF8.txt","Hugh","char-offset:3435","PERSON","","","","","","","","",""
"95b3e974-15b2-4589-976e-f6c86d381c16","[001-175] Lincolnshire Inquest UTF8.txt","Boston","char-offset:3443","PLACE","http://sws.geonames.org/1723862","Boston","","7.87111","126.36417","","UNVERIFIED","",""
"1c6c1a37-939e-4146-a6ab-5365c7aa8adf","[001-175] Lincolnshire Inquest UTF8.txt","Hugh","char-offset:3456","PERSON","","","","","","","","",""
"fe43762c-5126-487f-8b5e-a0351e75d0ba","[001-175] Lincolnshire Inquest UTF8.txt","9 Herbert de Gresseby and Nicholas de Staunford in 12 Edward III took 16 quarters of salt (4s a quarter) from Eudes Ward of Wainfleet and did not pay for them.","char-offset:3498","EVENT","","","","","","","","",""
"177ecd68-bb99-42f9-946d-999c1dba69ae","[001-175] Lincolnshire Inquest UTF8.txt","Herbert de Gresseby","char-offset:3500","PERSON","","","","","","","","",""
"a301ff61-54b6-4925-9052-2f64cae09772","[001-175] Lincolnshire Inquest UTF8.txt","Nicholas de Staunford","char-offset:3524","PERSON","","","","","","","","",""
"f73b822b-9a89-45df-84c4-a5724c772676","[001-175] Lincolnshire Inquest UTF8.txt","Edward III","char-offset:3552","PERSON","","","","","","","","",""
"f75dc295-f499-4fe8-851c-f6327ee8f287","[001-175] Lincolnshire Inquest UTF8.txt","Eudes Ward of Wainfleet","char-offset:3608","PLACE","","","","","","","UNVERIFIED","",""
"084ed8cc-1834-4b6b-826c-774d64254df3","[001-175] Lincolnshire Inquest UTF8.txt","10 Thomas de Dunstapil in 12 Edward III at Boston seized Benedict Carman and John Bret, both of Sibsey, and, falsely accusing them of rebellion, placed them in irons until they paid a fine of 60s. Thomas later with force and arms detained them until they made a bond for 40 marks not to prosecute him or his deputies.","char-offset:3658","EVENT","","","","","","","","",""
"25ff9597-be8f-44e5-8727-e870e33b1134","[001-175] Lincolnshire Inquest UTF8.txt","Thomas de Dunstapil","char-offset:3661","PERSON","","","","","","","","",""
"54cbbf53-2f33-4e21-87d7-01e344b70688","[001-175] Lincolnshire Inquest UTF8.txt","Edward III","char-offset:3687","PERSON","","","","","","","","",""
"70778cef-0318-4e17-a38c-10a50727d9cb","[001-175] Lincolnshire Inquest UTF8.txt","Boston","char-offset:3701","PLACE","http://sws.geonames.org/1723862","Boston","","7.87111","126.36417","","UNVERIFIED","",""
"235088c5-c1ba-416e-b754-0389748b6291","[001-175] Lincolnshire Inquest UTF8.txt","Benedict Carman","char-offset:3715","PERSON","","","","","","","","",""
"bc63fbd8-9e5c-4e3f-8771-ef902c472272","[001-175] Lincolnshire Inquest UTF8.txt","John Bret","char-offset:3735","PERSON","","","","","","","","",""
"a0b30992-d972-4695-8f0f-501023e87a23","[001-175] Lincolnshire Inquest UTF8.txt","Sibsey","char-offset:3754","PLACE","","","","","","","UNVERIFIED","",""
"6ca97250-3342-43e0-ad83-0f1a63e7df8d","[001-175] Lincolnshire Inquest UTF8.txt","Thomas","char-offset:3855","PERSON","","","","","","","","",""
"792f5de9-bc50-477c-86cc-b416e1a92161","[001-175] Lincolnshire Inquest UTF8.txt","11 The same Thomas took 40s from the vill of Sibsey not to take victuals.","char-offset:3976","EVENT","","","","","","","","",""
"95158977-42e1-4a76-936c-2656546c3b94","[001-175] Lincolnshire Inquest UTF8.txt","Thomas","char-offset:3988","PERSON","","","","","","","","",""
"350f75f3-f53f-449b-82df-cc163c56cbcc","[001-175] Lincolnshire Inquest UTF8.txt","Sibsey","char-offset:4021","PLACE","","","","","","","UNVERIFIED","",""
"8b766064-f6b6-4fbf-91f1-205f4beb5bc0","[001-175] Lincolnshire Inquest UTF8.txt","12 William de Walyngford in the same year took 4 oxen and 1 bullock (5 marks) from the vill of Sibsey and did not pay for them.","char-offset:4050","EVENT","","","","","","","","",""
"5d00acef-fc51-47c2-a222-6c62f67ee560","[001-175] Lincolnshire Inquest UTF8.txt","William de Walyngford","char-offset:4053","PERSON","","","","","","","","",""
"d875c3d1-9658-4bc0-a390-b3a4ba2e624c","[001-175] Lincolnshire Inquest UTF8.txt","Sibsey","char-offset:4145","PLACE","","","","","","","UNVERIFIED","",""
"b9c835f8-792f-4937-965e-73c9257f195b","[001-175] Lincolnshire Inquest UTF8.txt","13 John de Potenal in 12 Edward III at Lincoln took 2 oxen (40s) from John Bolour and did not pay for them.","char-offset:4178","EVENT","","","","","","","","",""
"9152e017-59b5-4aad-bd5c-90b15be70dad","[001-175] Lincolnshire Inquest UTF8.txt","John de Potenal","char-offset:4181","PERSON","","","","","","","","",""
"fba63b89-37d5-4381-9471-d93147ee8a41","[001-175] Lincolnshire Inquest UTF8.txt","Edward III","char-offset:4203","PERSON","","","","","","","","",""
"21d08e95-5004-4441-a86c-91614f45f35d","[001-175] Lincolnshire Inquest UTF8.txt","John Bolour","char-offset:4248","PERSON","","","","","","","","",""
"28a53630-5bd9-4b35-b933-751e3a4b2d25","[001-175] Lincolnshire Inquest UTF8.txt","14 [The same John] seized John Wenche of Stickford and imprisoned him at Boston until Wenche paid a fine of 40s.","char-offset:4288","EVENT","","","","","","","","",""
"79882b73-fe83-483f-8a4c-13bec3d83e03","[001-175] Lincolnshire Inquest UTF8.txt","John","char-offset:4301","PERSON","","","","","","","","",""
"c8800f8d-6f4b-4de3-855c-9e10bb2dcf6a","[001-175] Lincolnshire Inquest UTF8.txt","John Wenche","char-offset:4314","PERSON","","","","","","","","",""
"d0822970-f020-4fe5-b1a8-177414f3b7e1","[001-175] Lincolnshire Inquest UTF8.txt","Stickford","char-offset:4329","PLACE","","","","","","","UNVERIFIED","",""
"cf9521a8-4e84-46e0-a23b-199850a9acbb","[001-175] Lincolnshire Inquest UTF8.txt","Boston","char-offset:4361","PLACE","http://sws.geonames.org/1723862","Boston","","7.87111","126.36417","","UNVERIFIED","",""
"14919256-2de8-46fa-9fd6-edd391ad7060","[001-175] Lincolnshire Inquest UTF8.txt","Wenche","char-offset:4374","PERSON","","","","","","","","",""
"0d2e4d8a-bd72-4cc5-8ce1-0f588238e640","[001-175] Lincolnshire Inquest UTF8.txt","15 William de Cumberworth in 12 Edward III took 15 stones of cheese and 7s from the vill of Cumberworth for his own use.","char-offset:4401","EVENT","","","","","","","","",""
"66c9534b-b461-469a-9abe-81245fba786d","[001-175] Lincolnshire Inquest UTF8.txt","William de Cumberworth","char-offset:4404","PERSON","","","","","","","","",""
"a63cfb09-e550-4e17-a8b0-914d36ce3b1e","[001-175] Lincolnshire Inquest UTF8.txt","Edward III","char-offset:4433","PERSON","","","","","","","","",""
"c7ada1f3-df7e-4a34-a887-daa896a7648b","[001-175] Lincolnshire Inquest UTF8.txt","Cumberworth","char-offset:4493","PLACE","","","","","","","UNVERIFIED","",""
"f0735158-866b-43eb-b83a-5684c81acae8","[001-175] Lincolnshire Inquest UTF8.txt","16 John Wolmer of Yarburgh in 12 Edward III came to Saltfleet Haven and seized all the small boats of the fishermen, which had not been assessed for the king’s service, and would not free the boats until he was paid 23 marks 6s 8d. [See 177 below.]","char-offset:4522","EVENT","","","","","","","","",""
"6c8a9157-90ad-409c-b601-bc900eacdb91","[001-175] Lincolnshire Inquest UTF8.txt","John Wolmer","char-offset:4525","PERSON","","","","","","","","",""
"59a6ab49-d0e8-4730-9acc-983bf81d18e7","[001-175] Lincolnshire Inquest UTF8.txt","Yarburgh","char-offset:4540","PLACE","","","","","","","UNVERIFIED","",""
"ce800084-67f8-4f35-9a94-f0dbbadc55b5","[001-175] Lincolnshire Inquest UTF8.txt","Edward III","char-offset:4555","PERSON","","","","","","","","",""
"edb5d346-add5-4f89-935d-4fcf099d5e2c","[001-175] Lincolnshire Inquest UTF8.txt","Saltfleet Haven","char-offset:4574","PLACE","","","","","","","UNVERIFIED","",""
"be63d67e-3330-4939-b2aa-96aa70067b42","[001-175] Lincolnshire Inquest UTF8.txt","17 Nicholas de Staunford and Herbert de Gresseby in the same year came to Saltfleet Haven and seized 65 heaped quarters of beans and kept them for 2 years, so that they did not go to the king’s profit.","char-offset:4771","EVENT","","","","","","","","",""
"6e3527ae-fe2b-43ab-b4b6-ea75ccbb3de7","[001-175] Lincolnshire Inquest UTF8.txt","Nicholas de Staunford","char-offset:4774","PERSON","","","","","","","","",""
"3530b8d1-e082-44f7-ad50-cb84ddc77b6a","[001-175] Lincolnshire Inquest UTF8.txt","Herbert de Gresseby","char-offset:4800","PERSON","","","","","","","","",""
"aec9edf7-6920-40c5-af9d-5ccd24e02fad","[001-175] Lincolnshire Inquest UTF8.txt","Saltfleet Haven","char-offset:4845","PLACE","","","","","","","UNVERIFIED","",""
"890cec99-9239-4f6f-8605-afd9e1552e8a","[001-175] Lincolnshire Inquest UTF8.txt","18 Thomas de Dunstapil in the same year took 100s as victuals from the wapentake of Louthesk for his own use.","char-offset:4973","EVENT","","","","","","","","",""
"168d4c94-0d08-4442-a45c-35dd5cb6de17","[001-175] Lincolnshire Inquest UTF8.txt","Thomas de Dunstapil","char-offset:4976","PERSON","","","","","","","","",""
"fec31360-3ec3-48a8-8c44-1c00a68a01a9","[001-175] Lincolnshire Inquest UTF8.txt","Louthesk","char-offset:5057","PLACE","","","","","","","UNVERIFIED","",""
"c5598e58-a768-4a9b-8e2e-f616d12aaba0","[001-175] Lincolnshire Inquest UTF8.txt","19 The same Thomas in the same year extorted 71s 8d from the vill of Louth not to take 20 quarters of wheat, including carriage to Boston.","char-offset:5083","EVENT","","","","","","","","",""
"9f75ca28-7af7-4375-98d3-95eac41707d6","[001-175] Lincolnshire Inquest UTF8.txt","Thomas","char-offset:5095","PERSON","","","","","","","","",""
"71d5215f-b8ed-42f9-9db0-5e6794b1fcab","[001-175] Lincolnshire Inquest UTF8.txt","Louth","char-offset:5152","PLACE","http://sws.geonames.org/2643553","Louth","","53.36664","-0.00438","","VERIFIED","",""
"cc7902ca-043e-4010-827d-37335929ee1c","[001-175] Lincolnshire Inquest UTF8.txt","Boston","char-offset:5214","PLACE","http://sws.geonames.org/1723862","Boston","","7.87111","126.36417","","UNVERIFIED","",""
"d49be60c-81f3-459f-84c5-cc2d1d42083f","[001-175] Lincolnshire Inquest UTF8.txt","20 Herbert de Gresseby in the same year took 3 quarters of wheat, 20 quarters of malt and 1 bushel of peas from the vill of Louth and did not pay for them.","char-offset:5222","EVENT","","","","","","","","",""
"02cf97e2-d42f-43b0-8ae6-509b8c4600be","[001-175] Lincolnshire Inquest UTF8.txt","Herbert de Gresseby","char-offset:5225","PERSON","","","","","","","","",""
"a0dded19-59f9-4b63-b353-cb86d1b89fa8","[001-175] Lincolnshire Inquest UTF8.txt","Louth","char-offset:5346","PLACE","http://sws.geonames.org/2643553","Louth","","53.36664","-0.00438","","VERIFIED","",""
"a9460bc1-ecb5-4721-9168-52e48ef79eb7","[001-175] Lincolnshire Inquest UTF8.txt","21 John Legat, deputy of Thomas de Dunstapil, extorted 1 quarter 4 bushels of wheat (6s) from William Aubray and did not pay for them.","char-offset:5378","EVENT","","","","","","","","",""
"afcf9ddb-5243-4cc0-9e45-662ec2c81351","[001-175] Lincolnshire Inquest UTF8.txt","John Legat","char-offset:5381","PERSON","","","","","","","","",""
"ec0efebd-ee73-4ad1-831d-e55868c396d3","[001-175] Lincolnshire Inquest UTF8.txt","Thomas de Dunstapil","char-offset:5403","PERSON","","","","","","","","",""
"fc395ea1-e03b-4d24-a487-ecfa61bc9805","[001-175] Lincolnshire Inquest UTF8.txt","William Aubray","char-offset:5472","PERSON","","","","","","","","",""
"86651e08-cc67-420b-8f1a-39754f56ae4a","[001-175] Lincolnshire Inquest UTF8.txt","22 William de Irland and other deputies of William Fraunk, knight, and Reynold de Donyngton, clerk, in 11 Edward III by common estimate took more than £40 when William and Reynold were directing the levy of2,000 marks from the community of the county for victuals.","char-offset:5513","EVENT","","","","","","","","",""
"201e12ac-73f7-449d-bea7-ebe0c0758218","[001-175] Lincolnshire Inquest UTF8.txt","William de Irland","char-offset:5516","PERSON","","","","","","","","",""
"48597b89-826a-4578-8d76-f1999a8c6437","[001-175] Lincolnshire Inquest UTF8.txt","William Fraunk","char-offset:5556","PERSON","","","","","","","","",""
"98fd1c12-42b7-4938-885b-7ac2ea121674","[001-175] Lincolnshire Inquest UTF8.txt","Reynold de Donyngton","char-offset:5584","PERSON","","","","","","","","",""
"f9a9371a-a35c-415c-a317-08b1b8861274","[001-175] Lincolnshire Inquest UTF8.txt","Edward III","char-offset:5619","PERSON","","","","","","","","",""
"b9920e21-be3b-4188-9aab-f7c4f165305d","[001-175] Lincolnshire Inquest UTF8.txt","William","char-offset:5673","PERSON","","","","","","","","",""
"bf5b53be-c563-4f04-ab4a-1c7a99759e58","[001-175] Lincolnshire Inquest UTF8.txt","Reynold","char-offset:5685","PERSON","","","","","","","","",""
"e7b92edd-7ebf-4add-91da-a7fd6072f836","[001-175] Lincolnshire Inquest UTF8.txt","23 John de Potenal in 12 Edward III at Frampton seized Richard Augrym and, accusing him of rebellion, bound and took him away and imprisoned him until Richard paid a fine of 40 marks, which John kept for his own use. John’s deputies also took 10 marks from Richard.","char-offset:5778","EVENT","","","","","","","","",""
"4442ef71-e2c9-4181-b46a-bea337641310","[001-175] Lincolnshire Inquest UTF8.txt","John de Potenal","char-offset:5781","PERSON","","","","","","","","",""
"2a48608a-3cb0-4617-b7b3-9d46e104e310","[001-175] Lincolnshire Inquest UTF8.txt","Edward III","char-offset:5803","PERSON","","","","","","","","",""
"35463d45-2ad2-406b-b88d-fdcc943d7ffe","[001-175] Lincolnshire Inquest UTF8.txt","Frampton","char-offset:5817","PLACE","","","","","","","NOT_IDENTIFIABLE","",""
"41fdd344-d794-4da3-8587-74a43b1c3b8a","[001-175] Lincolnshire Inquest UTF8.txt","Richard Augrym","char-offset:5833","PERSON","","","","","","","","",""
"a9083ac0-565e-44da-97ed-25788e11eb23","[001-175] Lincolnshire Inquest UTF8.txt","Richard","char-offset:5929","PERSON","","","","","","","","",""
"9b44d040-8598-4505-8cf2-6a392af99c4d","[001-175] Lincolnshire Inquest UTF8.txt","John","char-offset:5968","PERSON","","","","","","","","",""
"1b70948a-ff39-4787-9515-445aa941f60a","[001-175] Lincolnshire Inquest UTF8.txt","John","char-offset:5995","PERSON","","","","","","","","",""
"fbfefe9e-18fd-48dd-9f34-7e40adcc1e17","[001-175] Lincolnshire Inquest UTF8.txt","Richard","char-offset:6035","PERSON","","","","","","","","",""
"26c15b46-bf2e-48d6-964f-e7eecdceba83","[001-175] Lincolnshire Inquest UTF8.txt","24 The same John in the same year took 32 plough oxen from the vill of Long Sutton in Holland, so that 16 ploughs were idle for more than half a year and also took 200 sheep without paying for them.","char-offset:6044","EVENT","","","","","","","","",""
"e8141623-3cc4-40ca-ae2a-8f1a51f1dd98","[001-175] Lincolnshire Inquest UTF8.txt","John","char-offset:6056","PERSON","","","","","","","","",""
"926c4deb-6636-46fd-843b-4e1aafa345a1","[001-175] Lincolnshire Inquest UTF8.txt","Long Sutton","char-offset:6115","PLACE","","","","","","","NOT_IDENTIFIABLE","",""
"51b1e988-0fdf-4eee-9640-73ce4cec8e01","[001-175] Lincolnshire Inquest UTF8.txt","Holland","char-offset:6130","PLACE","","","","","","","NOT_IDENTIFIABLE","",""
"79155607-3df4-4922-b07e-74631b60f4fa","[001-175] Lincolnshire Inquest UTF8.txt","25 [The same John] in the same year at Long Sutton took the greater part of a whale (£20), which belonged to the countess of Lincoln, and with force and arms carried it away, so that the king did not profit. [See 1133 below.]","char-offset:6243","EVENT","","","","","","","","",""
"b716fe8b-7bf6-4f35-854b-a09787a35e13","[001-175] Lincolnshire Inquest UTF8.txt","John","char-offset:6256","PERSON","","","","","","","","",""
"735cf352-0d69-4214-ac7c-ead0bc267b06","[001-175] Lincolnshire Inquest UTF8.txt","Long Sutton","char-offset:6282","PLACE","","","","","","","NOT_IDENTIFIABLE","",""
"ce316a4a-a62f-4fa5-b347-bb8cb662631a","[001-175] Lincolnshire Inquest UTF8.txt","Lincoln","char-offset:6368","PLACE","http://sws.geonames.org/2644487","Lincoln","","53.22683","-0.53792","","VERIFIED","",""
"c429f150-7d77-4006-93b5-f74a21937671","[001-175] Lincolnshire Inquest UTF8.txt","26 [The same John] in the same year at Annette took 89 sheep (3s each) from the abbot of Kirkstead and did not pay for them. He also took 6 oxen (6 marks) from the same abbot, led them to Deeping and detained them until the abbot paid a fine of 13s 4d.","char-offset:6471","EVENT","","","","","","","","",""
"4b74f904-3c86-430e-91b2-65973c3cd304","[001-175] Lincolnshire Inquest UTF8.txt","John","char-offset:6484","PERSON","","","","","","","","",""
"4e7298e4-3dd2-4da2-9505-1b1e98e98ce3","[001-175] Lincolnshire Inquest UTF8.txt","Annette","char-offset:6510","PERSON","","","","","","","","",""
