UUID,FILE,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,VOCAB_LABEL,VOCAB_TEMPORAL_BOUNDS,LAT,LNG,PLACE_TYPE,VERIFICATION_STATUS,TAGS,COMMENTS
dac4ffc0-13c4-46f9-a759-28ee94aa9098,[376-576] Lincolnshire Inquest UTF8.txt,383 [The same John] in the same year at Swineshead took 12 oxen from John de Holand and detained them. [See 175 above.],char-offset:1133,EVENT,,,,,,,,,
5bf4b607-5043-4411-aea7-2a08371c352b,[376-576] Lincolnshire Inquest UTF8.txt,John,char-offset:1147,PERSON,,,,,,,,,
bd2261e6-77b7-425a-ae89-3644cef1d5d7,[376-576] Lincolnshire Inquest UTF8.txt,Swineshead,char-offset:1173,PLACE,http://sws.geonames.org/2636385,Swineshead,,52.28029,-0.4501,,UNVERIFIED,,
46d2e0dd-61f9-4749-80ca-6c3ec68a6c0b,[376-576] Lincolnshire Inquest UTF8.txt,John de Holand,char-offset:1202,PERSON,,,,,,,,,
49960efd-c721-45a4-9a9c-bb3cabd789a6,[376-576] Lincolnshire Inquest UTF8.txt,"384 Philip ap Ryes of Alston in 7 Edward III falsely conspired with Henry Giffard, royal bailiff, so that Henry imprisoned John de Temple of Denton until John enfeoffed Philip with a watermill in Denton. [See 1099 below.] [Philip pardoned for outlawry: see CPR 1343-1345,240-1,26 April 1344.]",char-offset:1256,EVENT,,,,,,,,,
0084e2b7-092a-4d11-9cdc-75b6089bbf4e,[376-576] Lincolnshire Inquest UTF8.txt,Philip ap Ryes,char-offset:1260,PERSON,,,,,,,,,
d0984e77-03a5-402f-a2ed-1cded0f0db09,[376-576] Lincolnshire Inquest UTF8.txt,Alston,char-offset:1278,PLACE,,,,,,,NOT_IDENTIFIABLE,,
1f82a75b-5e1e-4b55-88c4-267e0887e877,[376-576] Lincolnshire Inquest UTF8.txt,Edward III,char-offset:1290,PERSON,,,,,,,,,
a423335a-aad3-498b-b37e-700cfb933689,[376-576] Lincolnshire Inquest UTF8.txt,Henry Giffard,char-offset:1324,PERSON,,,,,,,,,
6d55a922-277e-4dc4-82d0-4d28c5cc5eb3,[376-576] Lincolnshire Inquest UTF8.txt,Henry,char-offset:1362,PERSON,,,,,,,,,
4a1811cc-349a-495c-9065-d35cc0d99fc8,[376-576] Lincolnshire Inquest UTF8.txt,John de Temple of Denton,char-offset:1379,PERSON,,,,,,,,,
43b0a2e3-f08f-4a41-98aa-afc54922d02b,[376-576] Lincolnshire Inquest UTF8.txt,John,char-offset:1410,PERSON,,,,,,,,,
d390d1fc-c305-40d6-9a2d-ccfd2ff91223,[376-576] Lincolnshire Inquest UTF8.txt,Philip,char-offset:1425,PERSON,,,,,,,,,
b2675f2b-3166-4d22-aa29-b207a08c8c85,[376-576] Lincolnshire Inquest UTF8.txt,Denton,char-offset:1452,PLACE,http://dare.ht.lu.se/places/25476,Denton|Denton,-0.046875,52.86882,-0.700229,villa,UNVERIFIED,,
78b3d16c-cbf6-4648-9c3a-7eddf29616d1,[376-576] Lincolnshire Inquest UTF8.txt,Philip,char-offset:1479,PERSON,,,,,,,,,
1a3d129d-f66e-42f4-acc3-3b30b6c61138,[376-576] Lincolnshire Inquest UTF8.txt,"385 Thomas brother of Ralph de Mortuo Mari of Wilsthorpe on 2 Aug. 1340 at Greatford with force and arms beat Richard de Donedik of Langtoft against the peace and is a common malefactor, taking fines and redemptions by threatening people with death. [See 699 and 1101 below.]",char-offset:1549,EVENT,,,,,,,,,
06e319f3-e69a-493b-ab54-442fff9e942d,[376-576] Lincolnshire Inquest UTF8.txt,Ralph de Mortuo Mari,char-offset:1571,PERSON,,,,,,,,,
cc66aa34-113f-4a82-bba7-9415c0db2f3c,[376-576] Lincolnshire Inquest UTF8.txt,Wilsthorpe,char-offset:1595,PLACE,,,,,,,UNVERIFIED,,
729256f0-8ee7-4fcd-91ae-5cbecdb55013,[376-576] Lincolnshire Inquest UTF8.txt,Greatford,char-offset:1624,PLACE,,,,,,,UNVERIFIED,,
f8436274-ff21-4c2b-a451-81dfcfdd0794,[376-576] Lincolnshire Inquest UTF8.txt,Richard de Donedik,char-offset:1659,PERSON,,,,,,,,,
dd1eeab6-227f-450c-939c-fdf7d215db2a,[376-576] Lincolnshire Inquest UTF8.txt,Langtoft,char-offset:1681,PLACE,http://sws.geonames.org/2644905,Langtoft,,52.69834,-0.3404,,UNVERIFIED,,
2e905e75-d4f0-49d3-a4a5-c957ef6eabd0,[376-576] Lincolnshire Inquest UTF8.txt,386 William Whistelpays in 7 Edward III at Friskney beat and feloniously' wounded a woman who died and is a common malefactor.,char-offset:1825,EVENT,,,,,,,,,
b195f52b-668e-470d-a4d2-e4609cb4cd04,[376-576] Lincolnshire Inquest UTF8.txt,William Whistelpays,char-offset:1829,PERSON,,,,,,,,,
7ef92cd1-9478-4394-9529-f43b7f0c7ea1,[376-576] Lincolnshire Inquest UTF8.txt,Edward III,char-offset:1854,PERSON,,,,,,,,,
9e04a3df-8782-4299-89be-46b865c7666b,[376-576] Lincolnshire Inquest UTF8.txt,Friskney,char-offset:1868,PLACE,,,,,,,UNVERIFIED,,
5399d152-c29d-44bd-9213-525cf3264ad3,[376-576] Lincolnshire Inquest UTF8.txt,"387 Thomas de Otteford, brother of William de Otteford, and John Draper, former keepers of the king’s horses, in 13 Edward III took 10 quarters of peas (20s) from the vill of Cherry Willingham by Lincoln and sold them at Lincoln for their own use in oppression of the people and to the scandal and deception of the king. [See 1106 below.]",char-offset:1952,EVENT,,,,,,,,,
aecb9192-b8d9-4c56-a633-5b3c0edae6de,[376-576] Lincolnshire Inquest UTF8.txt,Thomas de Otteford,char-offset:1956,PERSON,,,,,,,,,
ec965c0c-4926-4285-b171-3d4f0692adc8,[376-576] Lincolnshire Inquest UTF8.txt,William de Otteford,char-offset:1987,PERSON,,,,,,,,,
cb2f7537-a4cf-4b27-9d05-420889c8b2b0,[376-576] Lincolnshire Inquest UTF8.txt,John Draper,char-offset:2012,PERSON,,,,,,,,,
64ffdc64-97a9-4ff9-b91b-be73feb6e503,[376-576] Lincolnshire Inquest UTF8.txt,Edward III,char-offset:2068,PERSON,,,,,,,,,
e795682d-0ba6-45ac-a258-66f6330c5cd5,[376-576] Lincolnshire Inquest UTF8.txt,Cherry Willingham,char-offset:2127,PLACE,,,,,,,UNVERIFIED,,
7a2b1eab-2045-4c07-a877-55c8ed2ce1b5,[376-576] Lincolnshire Inquest UTF8.txt,Lincoln,char-offset:2148,PERSON,,,,,,,,,
3e963361-6cc4-471c-9bc1-c7658352c7b9,[376-576] Lincolnshire Inquest UTF8.txt,"388 Notice that the sheriff was ordered to bring Thomas de Dunstapel and the others indicted for trespasses, excesses and extortions and also, if found, Thomas Coke of Bardney and all those indicted for felonies before Nicholas [de Cantilupo] and his fellow justices at Lincoln on 19 Jan. 1341.",char-offset:2291,EVENT,,,,,,,,,
909b0e0a-dbf2-4bf7-8631-fce9baa11be2,[376-576] Lincolnshire Inquest UTF8.txt,Thomas de Dunstapel,char-offset:2340,PERSON,,,,,,,,,
62e66c35-cfd8-4115-ab3a-4923797ac45a,[376-576] Lincolnshire Inquest UTF8.txt,Thomas Coke,char-offset:2444,PERSON,,,,,,,,,
38879c3c-4a95-4482-a60a-ea15ccc2b263,[376-576] Lincolnshire Inquest UTF8.txt,Bardney,char-offset:2459,PLACE,,,,,,,UNVERIFIED,,
4f823152-466c-4357-b5b8-9686b69c5b0b,[376-576] Lincolnshire Inquest UTF8.txt,Nicholas -LSB- de Cantilupo,char-offset:2510,PERSON,,,,,,,,,
f52f66db-f3aa-473e-bac0-7277089479ac,[376-576] Lincolnshire Inquest UTF8.txt,Lincoln,char-offset:2561,PLACE,http://sws.geonames.org/2644487,Lincoln,,53.22683,-0.53792,,VERIFIED,,
4d5a1d8d-d4a5-40f5-a2a8-e3505864b800,[376-576] Lincolnshire Inquest UTF8.txt,389 Notice that on 19 Jan. 1341 the sheriff reported that Thomas de Dunstapel and all those indicted [above] were not found and that he was again ordered to bring them before Nicholas de Cantilupo and his fellow justices at Lincoln on 29 Jan. 1341.,char-offset:2586,EVENT,,,,,,,,,
a13e3c67-42ed-4b67-9d7c-9c705acf6fd4,[376-576] Lincolnshire Inquest UTF8.txt,Thomas de Dunstapel,char-offset:2644,PERSON,,,,,,,,,
ca1ad761-8ea8-4c6e-840c-70a999f1e409,[376-576] Lincolnshire Inquest UTF8.txt,Nicholas de Cantilupo,char-offset:2761,PERSON,,,,,,,,,
de54cc2b-6eb1-46db-a9d6-a59556df90fe,[376-576] Lincolnshire Inquest UTF8.txt,Lincoln,char-offset:2810,PLACE,http://sws.geonames.org/2644487,Lincoln,,53.22683,-0.53792,,VERIFIED,,
2c4c7ff2-885a-40df-bad9-3819bb37624a,[376-576] Lincolnshire Inquest UTF8.txt,390 Notice that on 29 Jan. 1341 the sheriff reported that Thomas de Dunstapel and all the others indicted [above] were not found and that he was again ordered to bring them before Nicholas [de Cantilupo] and his fellow justices at Lincoln on 12 Feb. 1341.,char-offset:2835,EVENT,,,,,,,,,
95a7fe9e-2c7e-49a9-ae3a-cf02882c24d7,[376-576] Lincolnshire Inquest UTF8.txt,Thomas de Dunstapel,char-offset:2893,PERSON,,,,,,,,,
2f9f878c-a175-4759-9dd0-a03fcdc3cc95,[376-576] Lincolnshire Inquest UTF8.txt,Nicholas -LSB- de Cantilupo,char-offset:3015,PERSON,,,,,,,,,
de603db3-047b-4ebb-bd0d-851621ee35c0,[376-576] Lincolnshire Inquest UTF8.txt,Lincoln,char-offset:3066,PLACE,http://sws.geonames.org/2644487,Lincoln,,53.22683,-0.53792,,VERIFIED,,
20e03dbe-1e7e-498a-89d7-31237aa1d847,[376-576] Lincolnshire Inquest UTF8.txt,391 Notice that on 12 Feb. 1341 the sheriff reported that Thomas de Dunstapel and all the others indicted [above] were not found and that he was again ordered to bring them before Nicholas [de Cantilupo] and his fellow justices at Lincoln on 18 April 1341.,char-offset:3091,EVENT,,,,,,,,,
6ba8106f-7f99-44ae-a8cf-1b846d7ddb86,[376-576] Lincolnshire Inquest UTF8.txt,Thomas de Dunstapel,char-offset:3149,PERSON,,,,,,,,,
65b13569-305b-48b4-8b12-f2e30ae2f6f9,[376-576] Lincolnshire Inquest UTF8.txt,Nicholas -LSB- de Cantilupo,char-offset:3271,PERSON,,,,,,,,,
e248e2af-8477-47b0-9e3a-b3383887c607,[376-576] Lincolnshire Inquest UTF8.txt,Lincoln,char-offset:3322,PLACE,http://sws.geonames.org/2644487,Lincoln,,53.22683,-0.53792,,VERIFIED,,
6e3256da-6492-41d3-a5fa-089188afaf04,[376-576] Lincolnshire Inquest UTF8.txt,"392 Notice that on 18 April 1341 the sheriff reported that Thomas de Dunstapel and all the others indicted [above] were not found and that he was ordered to exact Thomas de Dunstapel and all the others indicted [above] for felonies and trespasses and, if they were taken, to bring them before Nicholas de Cantilupo and his fellow justices at Lincoln on 17 Oct. 1341.",char-offset:3348,EVENT,,,,,,,,,
dfdce7c8-a566-4c02-bebb-786a87d34d1b,[376-576] Lincolnshire Inquest UTF8.txt,Thomas de Dunstapel,char-offset:3407,PERSON,,,,,,,,,
1fedddb5-16ff-452b-b57f-5aaf339f548f,[376-576] Lincolnshire Inquest UTF8.txt,Thomas de Dunstapel,char-offset:3511,PERSON,,,,,,,,,
d9ce0dce-8eeb-415e-b1a8-d81f39dee492,[376-576] Lincolnshire Inquest UTF8.txt,Nicholas de Cantilupo,char-offset:3641,PERSON,,,,,,,,,
52b7694c-b307-4854-8bce-c76bc80175af,[376-576] Lincolnshire Inquest UTF8.txt,Lincoln,char-offset:3690,PLACE,http://sws.geonames.org/2644487,Lincoln,,53.22683,-0.53792,,VERIFIED,,
98c65023-7d07-4086-beb8-cda2bf25a146,[376-576] Lincolnshire Inquest UTF8.txt,393 Notice that on 17 Oct. 1341 the sheriff reported that at the county conn held on 30 April 1341 at Lincoln Thomas de Dunstapel and all the others indicted [above] were exacted for the first time and did not appear.,char-offset:3735,EVENT,,,,,,,,,
9cb59670-6cd1-4048-9d2d-d5a9f97f32e8,[376-576] Lincolnshire Inquest UTF8.txt,Lincoln Thomas de Dunstapel,char-offset:3837,PERSON,,,,,,,,,
ad4bcc26-5de2-4c85-a3da-331bb05d2bae,[376-576] Lincolnshire Inquest UTF8.txt,394 Notice that at the county court held on 11 June 1341 at Lincoln Thomas de Dunstapel and all the others indicted [above] were exacted for the second time and did not appear.,char-offset:3953,EVENT,,,,,,,,,
8434f6cb-ac71-4d2c-802c-b6ddc91c1573,[376-576] Lincolnshire Inquest UTF8.txt,Lincoln Thomas de Dunstapel,char-offset:4013,PERSON,,,,,,,,,
f874a028-1ba5-46a5-8f41-0adacc5209cf,[376-576] Lincolnshire Inquest UTF8.txt,395 Notice that at the county court held on 23 July 1341 at Lincoln Thomas de Dunstapel and all the others indicted [above] were exacted for the third time and did not appear.,char-offset:4130,EVENT,,,,,,,,,
701c3329-9edf-4cc6-953f-9a5a8503326c,[376-576] Lincolnshire Inquest UTF8.txt,Lincoln Thomas de Dunstapel,char-offset:4190,PERSON,,,,,,,,,
ec566a4d-bd90-4c16-b65e-643d62b657ac,[376-576] Lincolnshire Inquest UTF8.txt,"396 Notice that at the county court held on 3 Sept. 1341 at Lincoln Thomas de Dunstapel and all the others indicted [above] were exacted for the fourth time and did not appear, but were mainpernered by Roger Rook.",char-offset:4306,EVENT,,,,,,,,,
efd6d0b3-8415-4f3e-957c-4246e6446158,[376-576] Lincolnshire Inquest UTF8.txt,Lincoln Thomas de Dunstapel,char-offset:4366,PERSON,,,,,,,,,
eabc9e36-8ad9-4238-ad41-45b3dd402133,[376-576] Lincolnshire Inquest UTF8.txt,Roger Rook,char-offset:4508,PERSON,,,,,,,,,
4763f7a2-e486-4c79-8bde-35dba3ff0b74,[376-576] Lincolnshire Inquest UTF8.txt,"397 Notice that at the county court held on 15 Oct. 1341 at Lincoln Thomas de Dunstapel and all the others indicted [above] were exacted for the fifth time. Herbert de Gresseby, Nicholas de Staunford, Reynold de Donyngton, clerk, and Master Robert de Fylyngham appeared and presented writs ordering the suspension of outlawry proceedings against them. Thomas de Dunstapel and all the others who did not appear were outlawed and the sheriff was ordered to inquire concerning their lands and chattels. The sheriff was also ordered to bring Herbert, Nicholas, Reynold and Master Robert before the justices on 29 Nov. 1341.",char-offset:4520,EVENT,,,,,,,,,
d08cfeef-eb72-4bea-83ea-77c74f6195a7,[376-576] Lincolnshire Inquest UTF8.txt,Lincoln Thomas de Dunstapel,char-offset:4580,PERSON,,,,,,,,,
4120fe82-f10b-4c6e-bfa8-c19732672560,[376-576] Lincolnshire Inquest UTF8.txt,Herbert de Gresseby,char-offset:4677,PERSON,,,,,,,,,
249a551a-8291-4512-9dac-4232196afe34,[376-576] Lincolnshire Inquest UTF8.txt,Nicholas de Staunford,char-offset:4698,PERSON,,,,,,,,,
58c7fa56-4ab3-49d3-90f0-ac8f77756f41,[376-576] Lincolnshire Inquest UTF8.txt,Reynold de Donyngton,char-offset:4721,PERSON,,,,,,,,,
4995787d-cbbf-4bf5-80d9-d2f0f127ac91,[376-576] Lincolnshire Inquest UTF8.txt,Robert de Fylyngham,char-offset:4761,PERSON,,,,,,,,,
daf302d2-e554-4b43-a720-f2ec8e14ab3e,[376-576] Lincolnshire Inquest UTF8.txt,Thomas de Dunstapel,char-offset:4872,PERSON,,,,,,,,,
eaca96bf-1aad-4bd2-aad2-d8ddf7a105e9,[376-576] Lincolnshire Inquest UTF8.txt,Herbert,char-offset:5058,PERSON,,,,,,,,,
86a8c733-7077-48a7-ba66-c8efa457d1c1,[376-576] Lincolnshire Inquest UTF8.txt,Nicholas,char-offset:5067,PERSON,,,,,,,,,
203c762b-a457-4d06-b140-03317cebc619,[376-576] Lincolnshire Inquest UTF8.txt,Reynold,char-offset:5077,PERSON,,,,,,,,,
c5746875-fe1a-41dd-88cf-34c30b16a357,[376-576] Lincolnshire Inquest UTF8.txt,Robert,char-offset:5096,PERSON,,,,,,,,,
4b7d65e3-ea24-404c-b35c-7ea8d5826858,[376-576] Lincolnshire Inquest UTF8.txt,"398 Notice that on 29 Nov. 1341 the sheriff reported that at the county court held on 26 Nov. 1341 at Lincoln Herbert de Gresseby, Nicholas de Staunford, Reynold de Donyngton, clerk, and Master Robert de Fylyngham were exacted for the fifth time, did not appear and were outlawed. The sheriff was ordered to inquire concerning their lands and chattels.",char-offset:5140,EVENT,,,,,,,,,
f8ca4afa-e802-4e6b-96ea-d1f824c50887,[376-576] Lincolnshire Inquest UTF8.txt,Lincoln Herbert de Gresseby,char-offset:5242,PERSON,,,,,,,,,
b646cf78-99f4-48d0-a506-0e87fca371d3,[376-576] Lincolnshire Inquest UTF8.txt,Nicholas de Staunford,char-offset:5271,PERSON,,,,,,,,,
feb87af7-cbad-4f06-b581-1c3a63b76944,[376-576] Lincolnshire Inquest UTF8.txt,Reynold de Donyngton,char-offset:5294,PERSON,,,,,,,,,
60099188-0e0f-46ed-ba9f-4377c2c88fd0,[376-576] Lincolnshire Inquest UTF8.txt,Robert de Fylyngham,char-offset:5334,PERSON,,,,,,,,,
69bbca11-d1ec-45d1-8637-d4651616a73e,[376-576] Lincolnshire Inquest UTF8.txt,"399 Adam atte Newhous of Wisbech, Thomas son of Thomas de Bemewell, Roger de Bungey and Nicholas de Rysyng, with Simon Lessi, who was acquitted, and with Ela wife of Adam atte Newhous, falsely and maliciously conspired on 4 Oct. 1339 at Holbeach to prosecute a writ of entry sur disseisin in the name of Thomas son of Thomas de Bernewell against Fulk son of William de Multon and Simon, Adam and Ela concerning 1 messuage and 41/? acres of land in Holbeach, which rightly belonged to Amice widow of Lawrence de Holbech, Alice sister of Amice and Ivette wife of Robert Bagot. The writ was returned before John de Stonor and his fellow justices of the Bench at Westminster the following quindene of Hilary. On that day Adam and the others voluntarily 36 defaulted by a writ grand cape against Fulk and the others. This writ was returned before the justices at Westminster the following quindene of Trinity and Amice, Alice and Ivette appeared in court and asked to be admitted to law in defense [of their right]. Thomas son of Thomas was essoined and had day to the following morrow of Martinmas. On that day Amice, Alice and Ivette appeared in court and again asked to be admitted to law in defense [of their right], Adam, secretly and in deception of the court, Amice, Alice and Ivette, entered a bill of attorney in the name of Thomas son of Thomas [?in place of] Nicholas de Rysying, when Thomas was not the attorney in this suit. [Ela fined: see 1121 below.]",char-offset:5505,EVENT,,,,,,,,,
b4a2b2b9-edc4-4631-9dc6-75462aced62c,[376-576] Lincolnshire Inquest UTF8.txt,Adam atte Newhous,char-offset:5509,PERSON,,,,,,,,,
b5b80976-7044-4ebf-86dd-98bcb1381258,[376-576] Lincolnshire Inquest UTF8.txt,Wisbech,char-offset:5530,PLACE,http://sws.geonames.org/2633771,Wisbech,,52.66622,0.15938,,UNVERIFIED,,
6c99dd04-37c8-40af-ab29-21ad8fee3554,[376-576] Lincolnshire Inquest UTF8.txt,Thomas son of Thomas de Bemewell,char-offset:5539,PERSON,,,,,,,,,
a55e5e29-4834-4083-9ef8-30da6941fc7a,[376-576] Lincolnshire Inquest UTF8.txt,Roger de Bungey,char-offset:5573,PERSON,,,,,,,,,
870a7428-ba0b-447c-a1bc-be3362684139,[376-576] Lincolnshire Inquest UTF8.txt,Nicholas de Rysyng,char-offset:5593,PERSON,,,,,,,,,
83b075dc-177b-4384-af2b-e61675b88179,[376-576] Lincolnshire Inquest UTF8.txt,Simon Lessi,char-offset:5618,PERSON,,,,,,,,,
0b1062c7-d41f-45cb-b9d2-af11cba638df,[376-576] Lincolnshire Inquest UTF8.txt,Ela,char-offset:5659,PERSON,,,,,,,,,
7a7e4a58-072f-428a-aeab-53d839a99dc0,[376-576] Lincolnshire Inquest UTF8.txt,Adam atte Newhous,char-offset:5671,PERSON,,,,,,,,,
f8dd8b40-d3c8-4d60-bb51-2a8616192ad0,[376-576] Lincolnshire Inquest UTF8.txt,Holbeach,char-offset:5742,PLACE,http://sws.geonames.org/2646787,Holbeach,,52.80401,0.01442,,UNVERIFIED,,
54ecc9d5-4603-49b2-831c-c7b15463dcad,[376-576] Lincolnshire Inquest UTF8.txt,Thomas son of Thomas de Bernewell,char-offset:5809,PERSON,,,,,,,,,
aa60cd4e-4ee7-41c7-8646-2194c0d9c7d2,[376-576] Lincolnshire Inquest UTF8.txt,Fulk,char-offset:5851,PERSON,,,,,,,,,
d2990850-f467-481c-b49e-b55e5f71b4dc,[376-576] Lincolnshire Inquest UTF8.txt,William de Multon,char-offset:5863,PERSON,,,,,,,,,
95c35a5f-cc79-41c7-a483-bea10363c914,[376-576] Lincolnshire Inquest UTF8.txt,Simon,char-offset:5885,PERSON,,,,,,,,,
